Id2,Id,Estimate; Total:,"Estimate; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:",Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Estimate; Other means,Estimate; Worked at home
12073001102,1400000US12073001102,928,862,747,115,53,13,0,0,0,0,0
12073001102,1400000US12073001102,928,862,747,115,53,13,0,0,0,0,0
12073001102,1400000US12073001102,928,862,747,115,53,13,0,0,0,0,0
12073001200,1400000US12073001200,385,295,247,48,4,0,0,0,68,0,18
12073001200,1400000US12073001200,335,262,214,48,4,0,0,0,51,0,18
12073001200,1400000US12073001200,335,262,214,48,4,0,0,0,51,0,18
12073001200,1400000US12073001200,335,262,214,48,4,0,0,0,51,0,18
12073001200,1400000US12073001200,335,262,214,48,4,0,0,0,51,0,18
12073001300,1400000US12073001300,766,151,135,16,50,0,0,30,363,0,172
12073001300,1400000US12073001300,484,136,120,16,28,0,0,30,175,0,115
12073001300,1400000US12073001300,484,136,120,16,28,0,0,30,175,0,115
12073001300,1400000US12073001300,122,29,29,0,15,0,0,0,70,0,8
12073001300,1400000US12073001300,447,122,106,16,13,0,0,30,175,0,107
12073001300,1400000US12073001300,447,122,106,16,13,0,0,30,175,0,107
12073001300,1400000US12073001300,186,30,30,0,13,0,0,0,120,0,23
12073001300,1400000US12073001300,63,14,14,0,0,0,0,0,27,0,22
12073001401,1400000US12073001401,1230,1067,996,71,52,0,0,40,71,0,0
12073001401,1400000US12073001401,762,656,656,0,52,0,0,25,29,0,0
12073001401,1400000US12073001401,794,688,688,0,52,0,0,25,29,0,0
12073001401,1400000US12073001401,762,656,656,0,52,0,0,25,29,0,0
12073001401,1400000US12073001401,785,679,679,0,52,0,0,25,29,0,0
12073001402,1400000US12073001402,2179,1829,1710,119,174,0,0,0,155,0,21
12073001402,1400000US12073001402,970,831,767,64,0,0,0,0,118,0,21
12073001402,1400000US12073001402,970,831,767,64,0,0,0,0,118,0,21
12073001402,1400000US12073001402,1042,831,831,0,174,0,0,0,37,0,0
12073001402,1400000US12073001402,1042,831,831,0,174,0,0,0,37,0,0
12073001402,1400000US12073001402,838,707,657,50,0,0,0,0,110,0,21
12073001402,1400000US12073001402,838,707,657,50,0,0,0,0,110,0,21
12073001402,1400000US12073001402,1042,831,831,0,174,0,0,0,37,0,0
12073001402,1400000US12073001402,1042,831,831,0,174,0,0,0,37,0,0
12073001500,1400000US12073001500,2755,2675,2444,231,0,0,14,14,14,0,38
12073001500,1400000US12073001500,2064,1993,1816,177,0,0,14,14,14,0,29
12073001500,1400000US12073001500,2091,2020,1843,177,0,0,14,14,14,0,29
12073001500,1400000US12073001500,570,561,516,45,0,0,0,0,0,0,9
12073001500,1400000US12073001500,580,571,526,45,0,0,0,0,0,0,9
12073001500,1400000US12073001500,1875,1804,1690,114,0,0,14,14,14,0,29
12073001500,1400000US12073001500,1902,1831,1717,114,0,0,14,14,14,0,29
12073001500,1400000US12073001500,570,561,516,45,0,0,0,0,0,0,9
12073001500,1400000US12073001500,580,571,526,45,0,0,0,0,0,0,9
12073001601,1400000US12073001601,2199,2136,1911,225,0,9,0,11,30,0,13
12073001601,1400000US12073001601,1409,1400,1252,148,0,9,0,0,0,0,0
12073001601,1400000US12073001601,1463,1443,1295,148,0,9,0,11,0,0,0
12073001601,1400000US12073001601,669,626,561,65,0,0,0,0,30,0,13
12073001601,1400000US12073001601,681,638,573,65,0,0,0,0,30,0,13
12073001601,1400000US12073001601,1327,1318,1179,139,0,9,0,0,0,0,0
12073001601,1400000US12073001601,1381,1361,1222,139,0,9,0,11,0,0,0
12073001601,1400000US12073001601,669,626,561,65,0,0,0,0,30,0,13
12073001601,1400000US12073001601,681,638,573,65,0,0,0,0,30,0,13
12073001602,1400000US12073001602,1825,1670,1488,182,8,0,10,10,41,0,86
12073001602,1400000US12073001602,1569,1422,1280,142,0,0,10,10,41,0,86
12073001602,1400000US12073001602,1569,1422,1280,142,0,0,10,10,41,0,86
12073001602,1400000US12073001602,1488,1341,1199,142,0,0,10,10,41,0,86
12073001602,1400000US12073001602,1488,1341,1199,142,0,0,10,10,41,0,86
12073001602,1400000US12073001602,410,368,307,61,0,0,10,0,13,0,19
12073001700,1400000US12073001700,3639,3397,3120,277,0,0,23,16,31,0,172
12073001700,1400000US12073001700,3135,2941,2751,190,0,0,0,16,31,0,147
12073001700,1400000US12073001700,3215,2996,2784,212,0,0,0,16,31,0,172
12073001700,1400000US12073001700,3081,2887,2697,190,0,0,0,16,31,0,147
12073001700,1400000US12073001700,3161,2942,2730,212,0,0,0,16,31,0,172
12073001700,1400000US12073001700,827,754,754,0,0,0,0,0,0,0,73
12073001700,1400000US12073001700,497,483,466,17,0,0,0,0,0,0,14
12073001700,1400000US12073001700,658,626,553,73,0,0,0,16,0,0,16
12073001801,1400000US12073001801,1798,1660,1205,455,104,0,0,0,23,0,11
12073001801,1400000US12073001801,517,506,344,162,0,0,0,0,0,0,11
12073001801,1400000US12073001801,517,506,344,162,0,0,0,0,0,0,11
12073001801,1400000US12073001801,1268,1141,856,285,104,0,0,0,23,0,0
12073001801,1400000US12073001801,1268,1141,856,285,104,0,0,0,23,0,0
12073001801,1400000US12073001801,471,460,298,162,0,0,0,0,0,0,11
12073001801,1400000US12073001801,471,460,298,162,0,0,0,0,0,0,11
12073001801,1400000US12073001801,1268,1141,856,285,104,0,0,0,23,0,0
12073001801,1400000US12073001801,1268,1141,856,285,104,0,0,0,23,0,0
12073001802,1400000US12073001802,2178,2094,1803,291,45,11,0,0,6,0,22
12073001802,1400000US12073001802,740,695,600,95,6,11,0,0,6,0,22
12073001802,1400000US12073001802,784,739,644,95,6,11,0,0,6,0,22
12073001802,1400000US12073001802,1255,1216,1063,153,39,0,0,0,0,0,0
12073001802,1400000US12073001802,1271,1232,1079,153,39,0,0,0,0,0,0
12073001802,1400000US12073001802,698,653,558,95,6,11,0,0,6,0,22
12073001802,1400000US12073001802,733,688,593,95,6,11,0,0,6,0,22
12073001802,1400000US12073001802,1255,1216,1063,153,39,0,0,0,0,0,0
12073001802,1400000US12073001802,1262,1223,1070,153,39,0,0,0,0,0,0
12073001901,1400000US12073001901,1809,1358,1092,266,281,0,0,98,29,17,26
12073001901,1400000US12073001901,465,281,210,71,145,0,0,0,13,0,26
12073001901,1400000US12073001901,501,301,230,71,145,0,0,0,29,0,26
12073001901,1400000US12073001901,980,791,642,149,74,0,0,98,0,17,0
12073001901,1400000US12073001901,996,791,642,149,74,0,0,98,16,17,0
12073001901,1400000US12073001901,341,192,192,0,110,0,0,0,13,0,26
12073001901,1400000US12073001901,377,212,212,0,110,0,0,0,29,0,26
12073001901,1400000US12073001901,980,791,642,149,74,0,0,98,0,17,0
12073001901,1400000US12073001901,996,791,642,149,74,0,0,98,16,17,0
12073001902,1400000US12073001902,1385,1180,862,318,28,0,0,22,45,51,59
12073001902,1400000US12073001902,503,419,375,44,0,0,0,10,26,0,48
12073001902,1400000US12073001902,515,419,375,44,0,0,0,22,26,0,48
12073001902,1400000US12073001902,870,761,487,274,28,0,0,0,19,51,11
12073001902,1400000US12073001902,882,761,487,274,28,0,0,12,19,51,11
12073001902,1400000US12073001902,462,378,368,10,0,0,0,10,26,0,48
12073001902,1400000US12073001902,474,378,368,10,0,0,0,22,26,0,48
12073001902,1400000US12073001902,870,761,487,274,28,0,0,0,19,51,11
12073001902,1400000US12073001902,882,761,487,274,28,0,0,12,19,51,11
12073002003,1400000US12073002003,576,505,395,110,16,0,0,9,16,30,0
12073002003,1400000US12073002003,286,240,190,50,16,0,0,0,0,30,0
12073002003,1400000US12073002003,310,264,214,50,16,0,0,0,0,30,0
12073002003,1400000US12073002003,248,223,163,60,0,0,0,9,16,0,0
12073002003,1400000US12073002003,272,247,187,60,0,0,0,9,16,0,0
12073002003,1400000US12073002003,254,208,158,50,16,0,0,0,0,30,0
12073002003,1400000US12073002003,278,232,182,50,16,0,0,0,0,30,0
12073002003,1400000US12073002003,248,223,163,60,0,0,0,9,16,0,0
12073002003,1400000US12073002003,272,247,187,60,0,0,0,9,16,0,0
12073002004,1400000US12073002004,3920,3634,3118,516,84,15,33,21,117,0,16
12073002004,1400000US12073002004,1990,1820,1469,351,54,0,33,21,46,0,16
12073002004,1400000US12073002004,2003,1833,1482,351,54,0,33,21,46,0,16
12073002004,1400000US12073002004,1697,1596,1431,165,30,0,0,0,71,0,0
12073002004,1400000US12073002004,1697,1596,1431,165,30,0,0,0,71,0,0
12073002004,1400000US12073002004,1866,1696,1365,331,54,0,33,21,46,0,16
12073002004,1400000US12073002004,1879,1709,1378,331,54,0,33,21,46,0,16
12073002004,1400000US12073002004,1681,1580,1415,165,30,0,0,0,71,0,0
12073002004,1400000US12073002004,1681,1580,1415,165,30,0,0,0,71,0,0
12073002005,1400000US12073002005,1522,1127,1080,47,83,11,0,35,266,0,0
12073002005,1400000US12073002005,1130,834,808,26,51,11,0,35,199,0,0
12073002005,1400000US12073002005,1146,834,808,26,51,11,0,35,215,0,0
12073002005,1400000US12073002005,1036,803,777,26,51,11,0,35,136,0,0
12073002005,1400000US12073002005,1036,803,777,26,51,11,0,35,136,0,0
12073002006,1400000US12073002006,2015,1767,1616,151,13,0,38,60,113,0,24
12073002006,1400000US12073002006,1519,1300,1243,57,13,0,38,60,84,0,24
12073002006,1400000US12073002006,1569,1350,1293,57,13,0,38,60,84,0,24
12073002006,1400000US12073002006,1430,1270,1231,39,13,0,38,21,84,0,4
12073002006,1400000US12073002006,1480,1320,1281,39,13,0,38,21,84,0,4
12073002101,1400000US12073002101,2984,2899,2622,277,0,0,0,14,0,48,23
12073002101,1400000US12073002101,1889,1823,1685,138,0,0,0,14,0,29,23
12073002101,1400000US12073002101,1895,1829,1691,138,0,0,0,14,0,29,23
12073002101,1400000US12073002101,872,853,770,83,0,0,0,0,0,19,0
12073002101,1400000US12073002101,872,853,770,83,0,0,0,0,0,19,0
12073002101,1400000US12073002101,1707,1641,1538,103,0,0,0,14,0,29,23
12073002101,1400000US12073002101,1713,1647,1544,103,0,0,0,14,0,29,23
12073002101,1400000US12073002101,872,853,770,83,0,0,0,0,0,19,0
12073002101,1400000US12073002101,872,853,770,83,0,0,0,0,0,19,0
12073002103,1400000US12073002103,2189,1978,1674,304,0,0,90,0,111,0,10
12073002103,1400000US12073002103,1255,1044,1014,30,0,0,90,0,111,0,10
12073002103,1400000US12073002103,1255,1044,1014,30,0,0,90,0,111,0,10
12073002103,1400000US12073002103,1199,1026,996,30,0,0,90,0,73,0,10
12073002103,1400000US12073002103,1199,1026,996,30,0,0,90,0,73,0,10
12073002104,1400000US12073002104,2807,2582,2366,216,74,0,18,0,32,101,0
12073002104,1400000US12073002104,1404,1353,1290,63,0,0,0,0,0,51,0
12073002104,1400000US12073002104,1457,1406,1343,63,0,0,0,0,0,51,0
12073002104,1400000US12073002104,1234,1078,940,138,74,0,0,0,32,50,0
12073002104,1400000US12073002104,1255,1099,961,138,74,0,0,0,32,50,0
12073002104,1400000US12073002104,1154,1103,1070,33,0,0,0,0,0,51,0
12073002104,1400000US12073002104,1207,1156,1123,33,0,0,0,0,0,51,0
12073002104,1400000US12073002104,1234,1078,940,138,74,0,0,0,32,50,0
12073002104,1400000US12073002104,1255,1099,961,138,74,0,0,0,32,50,0
12073002201,1400000US12073002201,2987,2891,2854,37,46,0,0,0,29,0,21
12073002201,1400000US12073002201,1841,1784,1763,21,19,0,0,0,17,0,21
12073002201,1400000US12073002201,1972,1903,1882,21,19,0,0,0,29,0,21
12073002201,1400000US12073002201,987,960,944,16,27,0,0,0,0,0,0
12073002201,1400000US12073002201,1075,1048,1032,16,27,0,0,0,0,0,0
12073002201,1400000US12073002201,1687,1630,1609,21,19,0,0,0,17,0,21
12073002201,1400000US12073002201,1818,1749,1728,21,19,0,0,0,29,0,21
12073002201,1400000US12073002201,987,960,944,16,27,0,0,0,0,0,0
12073002201,1400000US12073002201,1075,1048,1032,16,27,0,0,0,0,0,0
12073002205,1400000US12073002205,3021,3021,2580,441,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1618,1618,1380,238,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1663,1663,1425,238,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1080,1080,1004,76,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1080,1080,1004,76,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1505,1505,1290,215,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1505,1505,1290,215,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1052,1052,976,76,0,0,0,0,0,0,0
12073002205,1400000US12073002205,1052,1052,976,76,0,0,0,0,0,0,0
12073002206,1400000US12073002206,1895,1712,1574,138,0,0,30,0,0,68,85
12073002206,1400000US12073002206,1437,1306,1203,103,0,0,0,0,0,46,85
12073002206,1400000US12073002206,1444,1313,1210,103,0,0,0,0,0,46,85
12073002206,1400000US12073002206,1408,1277,1174,103,0,0,0,0,0,46,85
12073002206,1400000US12073002206,1415,1284,1181,103,0,0,0,0,0,46,85
12073002207,1400000US12073002207,1400,1372,1244,128,13,0,0,0,0,0,15
12073002207,1400000US12073002207,792,766,712,54,11,0,0,0,0,0,15
12073002207,1400000US12073002207,856,830,776,54,11,0,0,0,0,0,15
12073002207,1400000US12073002207,747,721,667,54,11,0,0,0,0,0,15
12073002207,1400000US12073002207,811,785,731,54,11,0,0,0,0,0,15
12073002208,1400000US12073002208,2630,2419,2113,306,53,0,0,0,0,25,133
12073002208,1400000US12073002208,2248,2070,1810,260,53,0,0,0,0,11,114
12073002208,1400000US12073002208,2285,2107,1847,260,53,0,0,0,0,11,114
12073002208,1400000US12073002208,2230,2052,1792,260,53,0,0,0,0,11,114
12073002208,1400000US12073002208,2230,2052,1792,260,53,0,0,0,0,11,114
12073002302,1400000US12073002302,1575,1520,1327,193,0,0,0,0,0,16,39
12073002302,1400000US12073002302,1160,1121,1010,111,0,0,0,0,0,0,39
12073002302,1400000US12073002302,1171,1132,1021,111,0,0,0,0,0,0,39
12073002302,1400000US12073002302,1114,1075,964,111,0,0,0,0,0,0,39
12073002302,1400000US12073002302,1125,1086,975,111,0,0,0,0,0,0,39
12073002303,1400000US12073002303,1778,1740,1456,284,0,0,0,0,0,0,38
12073002303,1400000US12073002303,1448,1410,1159,251,0,0,0,0,0,0,38
12073002303,1400000US12073002303,1460,1422,1171,251,0,0,0,0,0,0,38
12073002303,1400000US12073002303,330,330,297,33,0,0,0,0,0,0,0
12073002303,1400000US12073002303,1413,1375,1124,251,0,0,0,0,0,0,38
12073002303,1400000US12073002303,1425,1387,1136,251,0,0,0,0,0,0,38
12073002303,1400000US12073002303,330,330,297,33,0,0,0,0,0,0,0
12073002304,1400000US12073002304,1269,1192,943,249,0,0,0,0,55,14,8
12073002304,1400000US12073002304,761,699,558,141,0,0,0,0,48,14,0
12073002304,1400000US12073002304,761,699,558,141,0,0,0,0,48,14,0
12073002304,1400000US12073002304,744,682,541,141,0,0,0,0,48,14,0
12073002304,1400000US12073002304,744,682,541,141,0,0,0,0,48,14,0
12073002403,1400000US12073002403,1504,1320,1181,139,11,0,0,0,61,28,84
12073002403,1400000US12073002403,1031,892,791,101,11,0,0,0,16,28,84
12073002403,1400000US12073002403,1041,892,791,101,11,0,0,0,26,28,84
12073002403,1400000US12073002403,421,386,355,31,0,0,0,0,35,0,0
12073002403,1400000US12073002403,421,386,355,31,0,0,0,0,35,0,0
12073002403,1400000US12073002403,1016,877,776,101,11,0,0,0,16,28,84
12073002403,1400000US12073002403,1026,877,776,101,11,0,0,0,26,28,84
12073002403,1400000US12073002403,421,386,355,31,0,0,0,0,35,0,0
12073002403,1400000US12073002403,421,386,355,31,0,0,0,0,35,0,0
12073002408,1400000US12073002408,3716,3414,3105,309,20,0,13,9,27,36,197
12073002408,1400000US12073002408,3500,3213,2958,255,20,0,13,9,27,36,182
12073002408,1400000US12073002408,3519,3232,2977,255,20,0,13,9,27,36,182
12073002408,1400000US12073002408,3421,3159,2904,255,20,0,13,9,27,11,182
12073002408,1400000US12073002408,3440,3178,2923,255,20,0,13,9,27,11,182
12073002408,1400000US12073002408,776,769,665,104,0,0,0,0,0,0,7
12073002408,1400000US12073002408,648,613,554,59,0,0,13,0,0,0,22
12073002408,1400000US12073002408,453,426,391,35,0,0,0,0,27,0,0
12073002408,1400000US12073002408,465,424,375,49,20,0,0,0,0,0,21
12073002410,1400000US12073002410,3407,3143,2918,225,10,11,0,13,33,129,68
12073002410,1400000US12073002410,2836,2607,2424,183,10,11,0,13,33,94,68
12073002410,1400000US12073002410,2836,2607,2424,183,10,11,0,13,33,94,68
12073002410,1400000US12073002410,2767,2553,2400,153,10,11,0,13,33,94,53
12073002410,1400000US12073002410,2767,2553,2400,153,10,11,0,13,33,94,53
12073002410,1400000US12073002410,600,452,417,35,10,11,0,0,33,94,0
12073002411,1400000US12073002411,913,770,657,113,0,0,0,0,0,15,128
12073002411,1400000US12073002411,763,635,575,60,0,0,0,0,0,0,128
12073002411,1400000US12073002411,763,635,575,60,0,0,0,0,0,0,128
12073002411,1400000US12073002411,763,635,575,60,0,0,0,0,0,0,128
12073002411,1400000US12073002411,763,635,575,60,0,0,0,0,0,0,128
12073002412,1400000US12073002412,4448,4245,3776,469,33,0,0,13,0,11,146
12073002412,1400000US12073002412,4040,3850,3457,393,33,0,0,13,0,11,133
12073002412,1400000US12073002412,4053,3850,3457,393,33,0,0,13,0,11,146
12073002412,1400000US12073002412,3883,3707,3335,372,33,0,0,13,0,11,119
12073002412,1400000US12073002412,3896,3707,3335,372,33,0,0,13,0,11,132
12073002412,1400000US12073002412,826,759,710,49,0,0,0,13,0,0,54
12073002412,1400000US12073002412,841,814,737,77,15,0,0,0,0,0,12
12073002412,1400000US12073002412,766,752,710,42,0,0,0,0,0,0,14
12073002413,1400000US12073002413,1434,1387,1291,96,0,0,0,24,0,0,23
12073002413,1400000US12073002413,1254,1207,1111,96,0,0,0,24,0,0,23
12073002413,1400000US12073002413,1254,1207,1111,96,0,0,0,24,0,0,23
12073002413,1400000US12073002413,1206,1159,1063,96,0,0,0,24,0,0,23
12073002413,1400000US12073002413,1206,1159,1063,96,0,0,0,24,0,0,23
12073002414,1400000US12073002414,2134,2049,1907,142,0,0,0,26,0,15,44
12073002414,1400000US12073002414,1890,1831,1702,129,0,0,0,0,0,15,44
12073002414,1400000US12073002414,1890,1831,1702,129,0,0,0,0,0,15,44
12073002414,1400000US12073002414,1805,1746,1617,129,0,0,0,0,0,15,44
12073002414,1400000US12073002414,1805,1746,1617,129,0,0,0,0,0,15,44
12073002414,1400000US12073002414,339,339,316,23,0,0,0,0,0,0,0
12073002415,1400000US12073002415,2251,2128,1999,129,0,0,0,10,0,14,99
12073002415,1400000US12073002415,1962,1857,1763,94,0,0,0,10,0,14,81
12073002415,1400000US12073002415,1994,1871,1777,94,0,0,0,10,0,14,99
12073002415,1400000US12073002415,1882,1777,1683,94,0,0,0,10,0,14,81
12073002415,1400000US12073002415,1914,1791,1697,94,0,0,0,10,0,14,99
12073002415,1400000US12073002415,457,443,443,0,0,0,0,0,0,0,14
12073002416,1400000US12073002416,1432,1364,1282,82,0,0,0,0,35,0,33
12073002416,1400000US12073002416,1379,1311,1229,82,0,0,0,0,35,0,33
12073002416,1400000US12073002416,1379,1311,1229,82,0,0,0,0,35,0,33
12073002416,1400000US12073002416,1342,1274,1192,82,0,0,0,0,35,0,33
12073002416,1400000US12073002416,1342,1274,1192,82,0,0,0,0,35,0,33
12073002417,1400000US12073002417,3056,2931,2567,364,12,12,0,0,0,0,101
12073002417,1400000US12073002417,2307,2194,1989,205,12,12,0,0,0,0,89
12073002417,1400000US12073002417,2388,2263,2015,248,12,12,0,0,0,0,101
12073002417,1400000US12073002417,529,529,413,116,0,0,0,0,0,0,0
12073002417,1400000US12073002417,555,555,439,116,0,0,0,0,0,0,0
12073002417,1400000US12073002417,2182,2069,1864,205,12,12,0,0,0,0,89
12073002417,1400000US12073002417,2263,2138,1890,248,12,12,0,0,0,0,101
12073002417,1400000US12073002417,529,529,413,116,0,0,0,0,0,0,0
12073002417,1400000US12073002417,555,555,439,116,0,0,0,0,0,0,0
12073002417,1400000US12073002417,488,446,420,26,12,12,0,0,0,0,18
12073002417,1400000US12073002417,558,532,493,39,0,0,0,0,0,0,26
12073002417,1400000US12073002417,538,498,488,10,0,0,0,0,0,0,40
12073002505,1400000US12073002505,2597,2435,2236,199,0,0,41,0,74,34,13
12073002505,1400000US12073002505,1480,1368,1263,105,0,0,41,0,58,0,13
12073002505,1400000US12073002505,1492,1380,1263,117,0,0,41,0,58,0,13
12073002505,1400000US12073002505,832,798,770,28,0,0,0,0,0,34,0
12073002505,1400000US12073002505,832,798,770,28,0,0,0,0,0,34,0
12073002505,1400000US12073002505,1407,1313,1226,87,0,0,23,0,58,0,13
12073002505,1400000US12073002505,1419,1325,1226,99,0,0,23,0,58,0,13
12073002505,1400000US12073002505,832,798,770,28,0,0,0,0,0,34,0
12073002505,1400000US12073002505,832,798,770,28,0,0,0,0,0,34,0
12073002507,1400000US12073002507,1493,1440,1050,390,0,0,13,0,0,0,40
12073002507,1400000US12073002507,1225,1172,822,350,0,0,13,0,0,0,40
12073002507,1400000US12073002507,1225,1172,822,350,0,0,13,0,0,0,40
12073002507,1400000US12073002507,1215,1162,812,350,0,0,13,0,0,0,40
12073002507,1400000US12073002507,1215,1162,812,350,0,0,13,0,0,0,40
12073002508,1400000US12073002508,4473,4203,3670,533,0,0,12,0,29,80,149
12073002508,1400000US12073002508,3172,2917,2544,373,0,0,12,0,29,80,134
12073002508,1400000US12073002508,3232,2977,2594,383,0,0,12,0,29,80,134
12073002508,1400000US12073002508,1169,1154,1004,150,0,0,0,0,0,0,15
12073002508,1400000US12073002508,1179,1164,1004,160,0,0,0,0,0,0,15
12073002508,1400000US12073002508,3128,2873,2511,362,0,0,12,0,29,80,134
12073002508,1400000US12073002508,3171,2916,2544,372,0,0,12,0,29,80,134
12073002508,1400000US12073002508,1169,1154,1004,150,0,0,0,0,0,0,15
12073002508,1400000US12073002508,1179,1164,1004,160,0,0,0,0,0,0,15
12073002508,1400000US12073002508,577,527,469,58,0,0,0,0,0,0,50
12073002508,1400000US12073002508,591,537,494,43,0,0,0,0,0,0,54
12073002508,1400000US12073002508,430,392,326,66,0,0,12,0,12,14,0
12073002509,1400000US12073002509,1206,1184,990,194,0,0,0,0,0,0,22
12073002509,1400000US12073002509,676,654,604,50,0,0,0,0,0,0,22
12073002509,1400000US12073002509,719,697,647,50,0,0,0,0,0,0,22
12073002509,1400000US12073002509,399,399,255,144,0,0,0,0,0,0,0
12073002509,1400000US12073002509,442,442,298,144,0,0,0,0,0,0,0
12073002509,1400000US12073002509,169,169,169,0,0,0,0,0,0,0,0
12073002509,1400000US12073002509,585,563,513,50,0,0,0,0,0,0,22
12073002509,1400000US12073002509,585,563,513,50,0,0,0,0,0,0,22
12073002509,1400000US12073002509,399,399,255,144,0,0,0,0,0,0,0
12073002509,1400000US12073002509,399,399,255,144,0,0,0,0,0,0,0
12073002510,1400000US12073002510,4195,4101,3449,652,0,0,0,0,11,13,70
12073002510,1400000US12073002510,2691,2597,2304,293,0,0,0,0,11,13,70
12073002510,1400000US12073002510,2716,2622,2329,293,0,0,0,0,11,13,70
12073002510,1400000US12073002510,1134,1134,928,206,0,0,0,0,0,0,0
12073002510,1400000US12073002510,1134,1134,928,206,0,0,0,0,0,0,0
12073002510,1400000US12073002510,2601,2507,2242,265,0,0,0,0,11,13,70
12073002510,1400000US12073002510,2615,2521,2256,265,0,0,0,0,11,13,70
12073002510,1400000US12073002510,1098,1098,892,206,0,0,0,0,0,0,0
12073002510,1400000US12073002510,1098,1098,892,206,0,0,0,0,0,0,0
12073002510,1400000US12073002510,482,471,383,88,0,0,0,0,0,0,11
12073002510,1400000US12073002510,476,438,393,45,0,0,0,0,0,0,38
12073002510,1400000US12073002510,484,438,420,18,0,0,0,0,0,13,33
12073002511,1400000US12073002511,593,508,406,102,0,0,0,0,0,8,77
12073002511,1400000US12073002511,450,384,324,60,0,0,0,0,0,8,58
12073002511,1400000US12073002511,450,384,324,60,0,0,0,0,0,8,58
12073002511,1400000US12073002511,441,375,315,60,0,0,0,0,0,8,58
12073002511,1400000US12073002511,441,375,315,60,0,0,0,0,0,8,58
12073002512,1400000US12073002512,1779,1742,1516,226,0,0,0,0,0,9,28
12073002512,1400000US12073002512,1323,1286,1154,132,0,0,0,0,0,9,28
12073002512,1400000US12073002512,1341,1304,1172,132,0,0,0,0,0,9,28
12073002512,1400000US12073002512,1262,1225,1093,132,0,0,0,0,0,9,28
12073002512,1400000US12073002512,1280,1243,1111,132,0,0,0,0,0,9,28
12073002512,1400000US12073002512,414,393,352,41,0,0,0,0,0,9,12
12073002513,1400000US12073002513,1804,1745,1458,287,0,0,10,0,0,7,42
12073002513,1400000US12073002513,1359,1307,1104,203,0,0,10,0,0,0,42
12073002513,1400000US12073002513,1414,1362,1159,203,0,0,10,0,0,0,42
12073002513,1400000US12073002513,1307,1255,1052,203,0,0,10,0,0,0,42
12073002513,1400000US12073002513,1362,1310,1107,203,0,0,10,0,0,0,42
12073002603,1400000US12073002603,2275,2120,1730,390,0,0,16,0,32,0,107
12073002603,1400000US12073002603,1319,1177,935,242,0,0,16,0,32,0,94
12073002603,1400000US12073002603,1327,1185,943,242,0,0,16,0,32,0,94
12073002603,1400000US12073002603,904,904,756,148,0,0,0,0,0,0,0
12073002603,1400000US12073002603,904,904,756,148,0,0,0,0,0,0,0
12073002603,1400000US12073002603,1319,1177,935,242,0,0,16,0,32,0,94
12073002603,1400000US12073002603,1327,1185,943,242,0,0,16,0,32,0,94
12073002603,1400000US12073002603,904,904,756,148,0,0,0,0,0,0,0
12073002603,1400000US12073002603,904,904,756,148,0,0,0,0,0,0,0
12073002604,1400000US12073002604,1195,1127,903,224,24,0,29,0,0,0,15
12073002604,1400000US12073002604,1027,959,798,161,24,0,29,0,0,0,15
12073002604,1400000US12073002604,1055,987,826,161,24,0,29,0,0,0,15
12073002604,1400000US12073002604,1015,947,786,161,24,0,29,0,0,0,15
12073002604,1400000US12073002604,1043,975,814,161,24,0,29,0,0,0,15
12073002605,1400000US12073002605,1885,1696,1563,133,0,0,10,10,14,12,143
12073002605,1400000US12073002605,1594,1418,1305,113,0,0,10,10,14,12,130
12073002605,1400000US12073002605,1594,1418,1305,113,0,0,10,10,14,12,130
12073002605,1400000US12073002605,1471,1295,1182,113,0,0,10,10,14,12,130
12073002605,1400000US12073002605,1471,1295,1182,113,0,0,10,10,14,12,130
12073002606,1400000US12073002606,1614,1567,1236,331,0,0,0,0,0,0,47
12073002606,1400000US12073002606,1371,1324,1030,294,0,0,0,0,0,0,47
12073002606,1400000US12073002606,1380,1333,1039,294,0,0,0,0,0,0,47
12073002606,1400000US12073002606,1325,1278,1021,257,0,0,0,0,0,0,47
12073002606,1400000US12073002606,1334,1287,1030,257,0,0,0,0,0,0,47
12073002701,1400000US12073002701,2256,2189,1852,337,0,0,0,11,21,0,35
12073002701,1400000US12073002701,1538,1471,1281,190,0,0,0,11,21,0,35
12073002701,1400000US12073002701,1550,1483,1293,190,0,0,0,11,21,0,35
12073002701,1400000US12073002701,621,621,474,147,0,0,0,0,0,0,0
12073002701,1400000US12073002701,621,621,474,147,0,0,0,0,0,0,0
12073002701,1400000US12073002701,1497,1430,1240,190,0,0,0,11,21,0,35
12073002701,1400000US12073002701,1509,1442,1252,190,0,0,0,11,21,0,35
12073002701,1400000US12073002701,621,621,474,147,0,0,0,0,0,0,0
12073002701,1400000US12073002701,621,621,474,147,0,0,0,0,0,0,0
