Id2,Id,Estimate; Median family income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Median family income in the past 12 months (in 2010 inflation-adjusted dollars)
12015020700,1400000US12015020700,31783,8146
12015020700,1400000US12015020700,32371,10764
12015020800,1400000US12015020800,38480,4064
12015020800,1400000US12015020800,36674,6666
12015020800,1400000US12015020800,36674,6666
12015020800,1400000US12015020800,37744,4511
12015020800,1400000US12015020800,37744,4511
12015020800,1400000US12015020800,37279,33586
12015020900,1400000US12015020900,42083,5118
12015020900,1400000US12015020900,47296,8246
12015020900,1400000US12015020900,46964,8205
12015020900,1400000US12015020900,48897,7464
12015020900,1400000US12015020900,47941,7347
12015020900,1400000US12015020900,60714,20444
12015021001,1400000US12015021001,56875,13368
12015021001,1400000US12015021001,50707,10823
12015021001,1400000US12015021001,50707,10823
12015021001,1400000US12015021001,50054,9429
12015021001,1400000US12015021001,50054,9429
12015021002,1400000US12015021002,48444,6219
12015021002,1400000US12015021002,48222,7119
12015021002,1400000US12015021002,48222,7119
12015021002,1400000US12015021002,48222,7119
12015021002,1400000US12015021002,48222,7119
12015021003,1400000US12015021003,53835,6589
12015021003,1400000US12015021003,53538,7655
12015021003,1400000US12015021003,53835,6589
12015021003,1400000US12015021003,53030,6501
12015021003,1400000US12015021003,53326,6320
12015030100,1400000US12015030100,50702,6571
12015030100,1400000US12015030100,48984,6328
12015030100,1400000US12015030100,48984,6328
12015030100,1400000US12015030100,49883,6780
12015030100,1400000US12015030100,49883,6780
12015030100,1400000US12015030100,57891,21734
12015030100,1400000US12015030100,54271,27660
12015030200,1400000US12015030200,51019,3511
12015030200,1400000US12015030200,51145,3590
12015030200,1400000US12015030200,51145,3590
12015030200,1400000US12015030200,51523,3722
12015030200,1400000US12015030200,51523,3722
12015030200,1400000US12015030200,61071,13924
12015030200,1400000US12015030200,58393,16226
12015030200,1400000US12015030200,50792,17773
12015030301,1400000US12015030301,57148,6381
12015030301,1400000US12015030301,57148,6381
12015030301,1400000US12015030301,57148,6381
12015030301,1400000US12015030301,57148,6381
12015030301,1400000US12015030301,57148,6381
12015030302,1400000US12015030302,43783,7607
12015030302,1400000US12015030302,44704,7778
12015030302,1400000US12015030302,43783,7607
12015030302,1400000US12015030302,45281,8102
12015030302,1400000US12015030302,44375,8258
12015030302,1400000US12015030302,48529,21748
12015030302,1400000US12015030302,42182,16881
12015030401,1400000US12015030401,61786,7929
12015030401,1400000US12015030401,61786,7929
12015030401,1400000US12015030401,61786,7929
12015030401,1400000US12015030401,61786,7929
12015030401,1400000US12015030401,61786,7929
12015030402,1400000US12015030402,63266,9627
12015030402,1400000US12015030402,63266,9627
12015030402,1400000US12015030402,63266,9627
12015030402,1400000US12015030402,63266,9627
12015030402,1400000US12015030402,63266,9627
12015030501,1400000US12015030501,55982,13850
12015030501,1400000US12015030501,55982,13850
12015030501,1400000US12015030501,55982,13850
12015030501,1400000US12015030501,55982,13850
12015030501,1400000US12015030501,55982,13850
12015030502,1400000US12015030502,54384,6905
12015030502,1400000US12015030502,56205,9180
12015030502,1400000US12015030502,56205,9180
12015030502,1400000US12015030502,56205,9180
12015030502,1400000US12015030502,56205,9180
12015030502,1400000US12015030502,50417,10740
12015030502,1400000US12015030502,63875,15766
12015030502,1400000US12015030502,62708,33545
12015030503,1400000US12015030503,58100,8489
12015030503,1400000US12015030503,58100,8489
12015030503,1400000US12015030503,58100,8489
12015030503,1400000US12015030503,57864,9293
12015030503,1400000US12015030503,57864,9293
12015030503,1400000US12015030503,60703,18481
12015030503,1400000US12015030503,53995,37874
12015030503,1400000US12015030503,66964,36096
12015030503,1400000US12015030503,86313,21103
12017450101,1400000US12017450101,51437,3806
12017450101,1400000US12017450101,50778,4966
12017450101,1400000US12017450101,50620,5816
12017450101,1400000US12017450101,50541,5905
12017450101,1400000US12017450101,50384,6854
12017450101,1400000US12017450101,50407,12776
12017450101,1400000US12017450101,54091,8682
12017450102,1400000US12017450102,42993,4746
12017450102,1400000US12017450102,43275,4239
12017450102,1400000US12017450102,43081,3843
12017450102,1400000US12017450102,43046,3696
12017450102,1400000US12017450102,42852,3618
12017450102,1400000US12017450102,37326,17263
12017450201,1400000US12017450201,34097,6071
12017450201,1400000US12017450201,32940,4427
12017450201,1400000US12017450201,32940,4427
12017450201,1400000US12017450201,33241,4552
12017450201,1400000US12017450201,33241,4552
12017450202,1400000US12017450202,38040,3710
12017450202,1400000US12017450202,38134,5058
12017450202,1400000US12017450202,38134,5058
12017450202,1400000US12017450202,38803,5549
12017450202,1400000US12017450202,38803,5549
12017450202,1400000US12017450202,35714,13540
12017450302,1400000US12017450302,44901,4943
12017450302,1400000US12017450302,43764,4537
12017450302,1400000US12017450302,44063,4872
12017450302,1400000US12017450302,45020,5957
12017450302,1400000US12017450302,45437,6115
12017450302,1400000US12017450302,41198,4291
12017450302,1400000US12017450302,51198,6869
12017450302,1400000US12017450302,49091,27061
12017450302,1400000US12017450302,33041,29376
12017450303,1400000US12017450303,46538,6979
12017450303,1400000US12017450303,45128,7661
12017450303,1400000US12017450303,44095,7957
12017450303,1400000US12017450303,44914,7771
12017450303,1400000US12017450303,44914,7771
12017450303,1400000US12017450303,44957,10472
12017450303,1400000US12017450303,28705,15595
12017450304,1400000US12017450304,60022,4835
12017450304,1400000US12017450304,60307,4803
12017450304,1400000US12017450304,60307,4803
12017450304,1400000US12017450304,60044,4928
12017450304,1400000US12017450304,60044,4928
12017450304,1400000US12017450304,61734,15636
12017450304,1400000US12017450304,68281,11263
12017450304,1400000US12017450304,52708,24356
12017450304,1400000US12017450304,49861,20239
12017450304,1400000US12017450304,58750,21439
12017450400,1400000US12017450400,53110,3190
12017450400,1400000US12017450400,53069,3156
12017450400,1400000US12017450400,53069,3156
12017450400,1400000US12017450400,52687,4768
12017450400,1400000US12017450400,52687,4768
12017450400,1400000US12017450400,55577,11490
12017450400,1400000US12017450400,58636,22469
12017450400,1400000US12017450400,55875,24735
12017450400,1400000US12017450400,51250,7477
12017450500,1400000US12017450500,49750,24153
12017450500,1400000US12017450500,61477,14470
12017450500,1400000US12017450500,61477,14470
12017450500,1400000US12017450500,61477,14470
12017450500,1400000US12017450500,61477,14470
12017450500,1400000US12017450500,36923,44838
12017450601,1400000US12017450601,30403,4957
12017450601,1400000US12017450601,30343,4771
12017450601,1400000US12017450601,30222,4764
12017450601,1400000US12017450601,30343,4771
12017450601,1400000US12017450601,30343,4771
12017450601,1400000US12017450601,27614,9119
12017450602,1400000US12017450602,45772,5416
12017450602,1400000US12017450602,43583,5488
12017450602,1400000US12017450602,43667,5494
12017450602,1400000US12017450602,43778,5421
12017450602,1400000US12017450602,43500,5516
12017450701,1400000US12017450701,67410,8168
12017450701,1400000US12017450701,66678,5199
12017450701,1400000US12017450701,66858,5779
12017450701,1400000US12017450701,67083,7418
12017450701,1400000US12017450701,67306,7970
12017450701,1400000US12017450701,61518,21959
12017450701,1400000US12017450701,77390,13923
12017450701,1400000US12017450701,92622,19535
12017450702,1400000US12017450702,41149,6194
12017450702,1400000US12017450702,40490,6963
12017450702,1400000US12017450702,40490,6963
12017450702,1400000US12017450702,40405,6781
12017450702,1400000US12017450702,40405,6781
12017450702,1400000US12017450702,40897,6012
12017450702,1400000US12017450702,37593,23782
12017450702,1400000US12017450702,34902,16230
12017450800,1400000US12017450800,36753,3279
12017450800,1400000US12017450800,36405,3074
12017450800,1400000US12017450800,36843,3322
12017450800,1400000US12017450800,36495,2919
12017450800,1400000US12017450800,36933,3130
12017450800,1400000US12017450800,36458,13807
12017450901,1400000US12017450901,40703,8859
12017450901,1400000US12017450901,41172,9046
12017450901,1400000US12017450901,41172,9046
12017450901,1400000US12017450901,41680,9112
12017450901,1400000US12017450901,41680,9112
12017450901,1400000US12017450901,33409,21153
12017450902,1400000US12017450902,45625,11687
12017450902,1400000US12017450902,45625,11687
12017450902,1400000US12017450902,45625,11687
12017450902,1400000US12017450902,45625,11687
12017450902,1400000US12017450902,45625,11687
12017451000,1400000US12017451000,49743,8632
12017451000,1400000US12017451000,51563,8429
12017451000,1400000US12017451000,50469,8986
12017451000,1400000US12017451000,53009,9323
12017451000,1400000US12017451000,53009,9323
12017451000,1400000US12017451000,60667,32424
12017451000,1400000US12017451000,49911,35009
12017451000,1400000US12017451000,41694,12848
12017451101,1400000US12017451101,60294,22028
12017451101,1400000US12017451101,57115,21049
12017451101,1400000US12017451101,57115,21049
12017451101,1400000US12017451101,57115,21049
12017451101,1400000US12017451101,57115,21049
12017451102,1400000US12017451102,37642,4616
12017451102,1400000US12017451102,38576,4350
12017451102,1400000US12017451102,38576,4350
12017451102,1400000US12017451102,38528,4353
12017451102,1400000US12017451102,38528,4353
12017451102,1400000US12017451102,41853,6347
12017451102,1400000US12017451102,50368,10670
12017451102,1400000US12017451102,28972,8980
12017451200,1400000US12017451200,39177,2971
12017451200,1400000US12017451200,39302,3023
12017451200,1400000US12017451200,39302,3023
12017451200,1400000US12017451200,39125,2386
12017451200,1400000US12017451200,39125,2386
12017451200,1400000US12017451200,38194,3520
12017451300,1400000US12017451300,50680,6741
12017451300,1400000US12017451300,51121,6140
12017451300,1400000US12017451300,50680,6741
12017451300,1400000US12017451300,50790,6349
12017451300,1400000US12017451300,50349,7289
12017451400,1400000US12017451400,33480,4553
12017451400,1400000US12017451400,34063,6085
12017451400,1400000US12017451400,33793,5584
12017451400,1400000US12017451400,34162,6111
12017451400,1400000US12017451400,33892,5453
12017451400,1400000US12017451400,38854,39730
12017451400,1400000US12017451400,70673,44911
12017451400,1400000US12017451400,43021,9996
12017451400,1400000US12017451400,28981,7468
12017451501,1400000US12017451501,57656,14439
12017451501,1400000US12017451501,57656,14439
12017451501,1400000US12017451501,57656,14439
12017451501,1400000US12017451501,60066,14001
12017451501,1400000US12017451501,60066,14001
12017451502,1400000US12017451502,38551,6267
12017451502,1400000US12017451502,37955,6107
12017451502,1400000US12017451502,37955,6107
12017451502,1400000US12017451502,37210,6838
12017451502,1400000US12017451502,37210,6838
12017451502,1400000US12017451502,34621,5027
12017451601,1400000US12017451601,42794,5730
12017451601,1400000US12017451601,43309,6312
12017451601,1400000US12017451601,42398,5558
12017451601,1400000US12017451601,43284,6305
12017451601,1400000US12017451601,42377,5529
12017451601,1400000US12017451601,55179,42269
12017451601,1400000US12017451601,44318,5435
12017451601,1400000US12017451601,40089,6922
12017451602,1400000US12017451602,54387,6199
12017451602,1400000US12017451602,54387,6199
12017451602,1400000US12017451602,54387,6199
12017451602,1400000US12017451602,54069,6258
12017451602,1400000US12017451602,54069,6258
12017451602,1400000US12017451602,55840,4126
12017451602,1400000US12017451602,55353,13081
12017451602,1400000US12017451602,51298,6828
12017451700,1400000US12017451700,46183,5692
12017451700,1400000US12017451700,46183,5692
12017451700,1400000US12017451700,46183,5692
12017451700,1400000US12017451700,46333,5792
12017451700,1400000US12017451700,46333,5792
12017451700,1400000US12017451700,43917,30404
12017451700,1400000US12017451700,45927,19694
12019030102,1400000US12019030102,53877,11998
12019030102,1400000US12019030102,52706,13845
12019030102,1400000US12019030102,52642,13935
12019030102,1400000US12019030102,52690,14032
12019030102,1400000US12019030102,52627,13789
12019030102,1400000US12019030102,44917,38563
12019030102,1400000US12019030102,35648,11905
12019030102,1400000US12019030102,52558,35305
12019030103,1400000US12019030103,61659,8224
12019030103,1400000US12019030103,61848,8375
12019030103,1400000US12019030103,61490,8169
12019030103,1400000US12019030103,61970,8711
12019030103,1400000US12019030103,61474,8575
12019030103,1400000US12019030103,62500,15525
12019030103,1400000US12019030103,88906,33459
12019030104,1400000US12019030104,47596,10894
12019030104,1400000US12019030104,47429,10859
12019030104,1400000US12019030104,47429,10859
12019030104,1400000US12019030104,47429,10859
12019030104,1400000US12019030104,47429,10859
12019030201,1400000US12019030201,72398,5972
12019030201,1400000US12019030201,74563,6909
12019030201,1400000US12019030201,74263,6243
12019030201,1400000US12019030201,65179,7321
12019030201,1400000US12019030201,65179,7321
12019030201,1400000US12019030201,75231,9107
12019030201,1400000US12019030201,74826,8649
12019030201,1400000US12019030201,65179,7321
12019030201,1400000US12019030201,65179,7321
12019030201,1400000US12019030201,46793,15808
12019030201,1400000US12019030201,101042,15782
12019030201,1400000US12019030201,85625,36954
12019030202,1400000US12019030202,64786,4311
12019030202,1400000US12019030202,65438,4259
12019030202,1400000US12019030202,65329,3853
12019030202,1400000US12019030202,65278,4424
12019030202,1400000US12019030202,65075,4206
12019030202,1400000US12019030202,51510,29813
12019030202,1400000US12019030202,58333,8659
12019030202,1400000US12019030202,69375,7791
12019030202,1400000US12019030202,79500,56088
12019030203,1400000US12019030203,73157,7222
12019030203,1400000US12019030203,83308,9211
12019030203,1400000US12019030203,83354,8861
12019030203,1400000US12019030203,60463,10851
12019030203,1400000US12019030203,60162,10186
12019030203,1400000US12019030203,69176,43927
12019030203,1400000US12019030203,68949,50887
12019030203,1400000US12019030203,68494,47638
12019030203,1400000US12019030203,68949,50887
12019030203,1400000US12019030203,45417,69678
12019030203,1400000US12019030203,72091,5251
12019030203,1400000US12019030203,84146,7863
12019030203,1400000US12019030203,84024,8080
12019030203,1400000US12019030203,57140,10174
12019030203,1400000US12019030203,56894,9508
12019030203,1400000US12019030203,69176,43927
12019030203,1400000US12019030203,68494,47638
12019030203,1400000US12019030203,73597,12223
12019030203,1400000US12019030203,73878,15252
12019030203,1400000US12019030203,86250,26381
12019030203,1400000US12019030203,82500,25654
12019030203,1400000US12019030203,94111,7584
12019030203,1400000US12019030203,88750,12751
12019030203,1400000US12019030203,98088,71369
12019030301,1400000US12019030301,66979,17892
12019030301,1400000US12019030301,78889,14356
12019030301,1400000US12019030301,80125,15515
12019030301,1400000US12019030301,30902,6797
12019030301,1400000US12019030301,76818,8649
12019030301,1400000US12019030301,76918,10266
12019030301,1400000US12019030301,30902,6797
12019030301,1400000US12019030301,87109,45585
12019030301,1400000US12019030301,76118,34002
12019030303,1400000US12019030303,52212,9305
12019030303,1400000US12019030303,53750,9177
12019030303,1400000US12019030303,53750,9177
12019030303,1400000US12019030303,72679,36205
12019030303,1400000US12019030303,72679,36205
12019030304,1400000US12019030304,49405,7171
12019030304,1400000US12019030304,49848,10228
12019030304,1400000US12019030304,49970,12342
12019030304,1400000US12019030304,49727,9917
12019030304,1400000US12019030304,49883,10800
12019030400,1400000US12019030400,47697,4120
12019030400,1400000US12019030400,47375,5169
12019030400,1400000US12019030400,47500,5184
12019030400,1400000US12019030400,47917,5485
12019030400,1400000US12019030400,48004,5462
12019030500,1400000US12019030500,73636,7981
12019030500,1400000US12019030500,75024,10186
12019030500,1400000US12019030500,72283,9839
12019030500,1400000US12019030500,75072,11046
12019030500,1400000US12019030500,75505,9959
12019030600,1400000US12019030600,59063,11170
12019030600,1400000US12019030600,64808,16283
12019030600,1400000US12019030600,64808,16283
12019030600,1400000US12019030600,65257,21003
12019030600,1400000US12019030600,65257,21003
12019030600,1400000US12019030600,103281,31649
12019030701,1400000US12019030701,92651,15043
12019030701,1400000US12019030701,89917,15220
12019030701,1400000US12019030701,92575,14890
12019030701,1400000US12019030701,84531,16702
12019030701,1400000US12019030701,87059,15503
12019030701,1400000US12019030701,93333,25869
12019030701,1400000US12019030701,93291,7988
12019030701,1400000US12019030701,68056,29179
12019030701,1400000US12019030701,106838,20313
12019030702,1400000US12019030702,77979,5375
12019030702,1400000US12019030702,76406,5508
12019030702,1400000US12019030702,76656,5719
12019030702,1400000US12019030702,80417,37901
12019030702,1400000US12019030702,81111,35132
12019030702,1400000US12019030702,76538,38886
12019030702,1400000US12019030702,95694,49580
12019030702,1400000US12019030702,76573,6155
12019030702,1400000US12019030702,76918,6401
12019030702,1400000US12019030702,80417,37901
12019030702,1400000US12019030702,81111,35132
12019030702,1400000US12019030702,76538,38886
12019030702,1400000US12019030702,75966,34218
12019030702,1400000US12019030702,101488,29770
12019030702,1400000US12019030702,72500,18307
12019030702,1400000US12019030702,70333,14702
12019030702,1400000US12019030702,98700,43792
12019030702,1400000US12019030702,102500,12651
12019030703,1400000US12019030703,109537,5600
12019030703,1400000US12019030703,109757,5705
12019030703,1400000US12019030703,109502,5588
12019030703,1400000US12019030703,109977,5936
12019030703,1400000US12019030703,109977,5936
12019030703,1400000US12019030703,111033,21461
12019030703,1400000US12019030703,116667,23317
12019030703,1400000US12019030703,124479,40656
12019030703,1400000US12019030703,102708,25215
12019030703,1400000US12019030703,120192,67591
12019030801,1400000US12019030801,85778,9709
12019030801,1400000US12019030801,88090,8981
12019030801,1400000US12019030801,88090,8981
12019030801,1400000US12019030801,88750,10850
12019030801,1400000US12019030801,88750,10850
12019030801,1400000US12019030801,98173,27590
12019030801,1400000US12019030801,113125,52036
12019030802,1400000US12019030802,67837,8409
12019030802,1400000US12019030802,69375,7532
12019030802,1400000US12019030802,69375,7532
12019030802,1400000US12019030802,69680,9847
12019030802,1400000US12019030802,69680,9847
12019030802,1400000US12019030802,82583,24859
12019030802,1400000US12019030802,59815,28296
12019030902,1400000US12019030902,58861,4603
12019030902,1400000US12019030902,61473,6473
12019030902,1400000US12019030902,61182,5644
12019030902,1400000US12019030902,55350,22232
12019030902,1400000US12019030902,57050,20201
12019030902,1400000US12019030902,61182,6584
12019030902,1400000US12019030902,60685,6916
12019030902,1400000US12019030902,55350,22232
12019030902,1400000US12019030902,55550,23114
12019030902,1400000US12019030902,80000,30212
12019030902,1400000US12019030902,60156,16391
12019030902,1400000US12019030902,52344,19855
12019030902,1400000US12019030902,68472,35691
12019030903,1400000US12019030903,69583,10110
12019030903,1400000US12019030903,70917,12106
12019030903,1400000US12019030903,70917,12106
12019030903,1400000US12019030903,71194,13394
12019030903,1400000US12019030903,71194,13394
12019030903,1400000US12019030903,71019,16428
12019030904,1400000US12019030904,75524,11666
12019030904,1400000US12019030904,70147,11318
12019030904,1400000US12019030904,70147,11318
12019030904,1400000US12019030904,69632,11149
12019030904,1400000US12019030904,69632,11149
12019030904,1400000US12019030904,101797,11122
12019030904,1400000US12019030904,66651,29539
12019031101,1400000US12019031101,69286,15085
12019031101,1400000US12019031101,72798,9131
12019031101,1400000US12019031101,72798,9131
12019031101,1400000US12019031101,72500,10828
12019031101,1400000US12019031101,72500,10828
12019031104,1400000US12019031104,64044,8819
12019031104,1400000US12019031104,63162,9695
12019031104,1400000US12019031104,63162,9695
12019031104,1400000US12019031104,62500,10082
12019031104,1400000US12019031104,62500,10082
12019031104,1400000US12019031104,46667,22751
12019031104,1400000US12019031104,61696,24346
12019031104,1400000US12019031104,65284,7614
12019031105,1400000US12019031105,54949,9379
12019031105,1400000US12019031105,55547,10125
12019031105,1400000US12019031105,54949,9379
12019031105,1400000US12019031105,57188,7387
12019031105,1400000US12019031105,56484,7160
12019031106,1400000US12019031106,54684,8795
12019031106,1400000US12019031106,54157,9014
12019031106,1400000US12019031106,54021,8607
12019031106,1400000US12019031106,54157,9014
12019031106,1400000US12019031106,54021,8607
12019031106,1400000US12019031106,43750,19361
12019031106,1400000US12019031106,80000,41498
12019031108,1400000US12019031108,51445,10630
12019031108,1400000US12019031108,51016,12462
12019031108,1400000US12019031108,51016,12462
12019031108,1400000US12019031108,51016,12462
12019031108,1400000US12019031108,51016,12462
12019031200,1400000US12019031200,68782,4239
12019031200,1400000US12019031200,70215,4844
12019031200,1400000US12019031200,70484,4791
12019031200,1400000US12019031200,70847,4848
12019031200,1400000US12019031200,71022,4762
12019031200,1400000US12019031200,69076,12132
12019031200,1400000US12019031200,71641,14294
12019031200,1400000US12019031200,71481,9664
12019031200,1400000US12019031200,72614,36242
12019031200,1400000US12019031200,56422,2272
12019031300,1400000US12019031300,85125,9544
12019031300,1400000US12019031300,84009,10098
12019031300,1400000US12019031300,84009,10098
12019031300,1400000US12019031300,85188,10836
12019031300,1400000US12019031300,85188,10836
12019031300,1400000US12019031300,97969,28457
12019031300,1400000US12019031300,80341,28685
12019031400,1400000US12019031400,43750,6735
12019031400,1400000US12019031400,42058,10285
12019031400,1400000US12019031400,42058,10285
12019031400,1400000US12019031400,45386,16861
12019031400,1400000US12019031400,45727,10374
12019031400,1400000US12019031400,41596,6019
12019031400,1400000US12019031400,41596,6019
12019031400,1400000US12019031400,45386,16861
12019031400,1400000US12019031400,45727,10374
12019031400,1400000US12019031400,23839,37642
12019031400,1400000US12019031400,30250,16387
12019031500,1400000US12019031500,54489,4058
12019031500,1400000US12019031500,53883,4130
12019031500,1400000US12019031500,53883,4130
12019031500,1400000US12019031500,54053,3949
12019031500,1400000US12019031500,54053,3949
12021000101,1400000US12021000101,83929,57928
12021000101,1400000US12021000101,83929,57928
12021000101,1400000US12021000101,83929,57928
12021000101,1400000US12021000101,83929,57928
12021000101,1400000US12021000101,83929,57928
12021000102,1400000US12021000102,91250,30873
12021000102,1400000US12021000102,91250,30873
12021000102,1400000US12021000102,91250,30873
12021000102,1400000US12021000102,93116,18067
12021000102,1400000US12021000102,93116,18067
12021000200,1400000US12021000200,71250,27474
12021000200,1400000US12021000200,79000,27659
12021000200,1400000US12021000200,78500,27310
12021000200,1400000US12021000200,83550,20723
12021000200,1400000US12021000200,83450,20488
12021000301,1400000US12021000301,107204,19736
12021000301,1400000US12021000301,107204,19736
12021000301,1400000US12021000301,107204,19736
12021000301,1400000US12021000301,105888,11538
12021000301,1400000US12021000301,105888,11538
12021000301,1400000US12021000301,107361,91655
12021000301,1400000US12021000301,115417,68046
12021000301,1400000US12021000301,128438,35707
12021000302,1400000US12021000302,124150,4121
12021000302,1400000US12021000302,124150,4121
12021000302,1400000US12021000302,124150,4121
12021000302,1400000US12021000302,124150,4121
12021000302,1400000US12021000302,124150,4121
12021000401,1400000US12021000401,214861,39135
12021000401,1400000US12021000401,221429,28858
12021000401,1400000US12021000401,221429,28858
12021000401,1400000US12021000401,221429,28858
12021000401,1400000US12021000401,221429,28858
12021000402,1400000US12021000402,100104,58744
12021000402,1400000US12021000402,100104,58744
12021000402,1400000US12021000402,100104,58744
12021000402,1400000US12021000402,100104,58744
12021000402,1400000US12021000402,100104,58744
12021000500,1400000US12021000500,"250,000+",***
12021000500,1400000US12021000500,"250,000+",***
12021000500,1400000US12021000500,"250,000+",***
12021000500,1400000US12021000500,"250,000+",***
12021000500,1400000US12021000500,"250,000+",***
12021000600,1400000US12021000600,86786,21563
12021000600,1400000US12021000600,85982,17914
12021000600,1400000US12021000600,85089,15822
12021000600,1400000US12021000600,85982,17914
12021000600,1400000US12021000600,85089,15822
12021000700,1400000US12021000700,28438,27112
12021010102,1400000US12021010102,94038,10784
12021010102,1400000US12021010102,94303,11489
12021010102,1400000US12021010102,94038,10784
12021010102,1400000US12021010102,94808,12809
12021010102,1400000US12021010102,94543,12348
12021010102,1400000US12021010102,120893,46193
12021010102,1400000US12021010102,73977,35575
12021010102,1400000US12021010102,64554,53837
12021010105,1400000US12021010105,71354,13108
12021010105,1400000US12021010105,73438,12773
12021010105,1400000US12021010105,73438,12773
12021010105,1400000US12021010105,74375,13685
12021010105,1400000US12021010105,74375,13685
12021010106,1400000US12021010106,78942,18477
12021010106,1400000US12021010106,78558,17520
12021010106,1400000US12021010106,78558,17520
12021010106,1400000US12021010106,78558,17520
12021010106,1400000US12021010106,78558,17520
12021010106,1400000US12021010106,146964,95292
12021010107,1400000US12021010107,71048,17471
12021010107,1400000US12021010107,71935,19130
12021010107,1400000US12021010107,71935,19130
12021010107,1400000US12021010107,75227,24539
12021010107,1400000US12021010107,75227,24539
12021010108,1400000US12021010108,81591,57571
12021010108,1400000US12021010108,81591,57571
12021010108,1400000US12021010108,81591,57571
12021010108,1400000US12021010108,92727,56663
12021010108,1400000US12021010108,92727,56663
12021010109,1400000US12021010109,65517,19609
12021010109,1400000US12021010109,66509,17292
12021010109,1400000US12021010109,66509,17292
12021010109,1400000US12021010109,72857,17512
12021010109,1400000US12021010109,72857,17512
12021010110,1400000US12021010110,47240,22711
12021010110,1400000US12021010110,67708,17613
12021010110,1400000US12021010110,63438,22775
12021010110,1400000US12021010110,69676,10601
12021010110,1400000US12021010110,69676,10601
12021010205,1400000US12021010205,100888,13501
12021010205,1400000US12021010205,101612,14864
12021010205,1400000US12021010205,101612,14864
12021010205,1400000US12021010205,101349,13349
12021010205,1400000US12021010205,101349,13349
12021010208,1400000US12021010208,118250,19979
12021010208,1400000US12021010208,118250,19979
12021010208,1400000US12021010208,118250,19979
12021010208,1400000US12021010208,117321,19419
12021010208,1400000US12021010208,117321,19419
12021010209,1400000US12021010209,115302,29081
12021010209,1400000US12021010209,115302,29081
12021010209,1400000US12021010209,115302,29081
12021010209,1400000US12021010209,115302,29081
12021010209,1400000US12021010209,115302,29081
12021010210,1400000US12021010210,108378,21945
12021010210,1400000US12021010210,108885,23086
12021010210,1400000US12021010210,108378,21945
12021010210,1400000US12021010210,116953,31473
12021010210,1400000US12021010210,115781,32830
12021010210,1400000US12021010210,121250,45118
12021010211,1400000US12021010211,50556,6550
12021010211,1400000US12021010211,50556,6550
12021010211,1400000US12021010211,50556,6550
12021010211,1400000US12021010211,49825,7862
12021010211,1400000US12021010211,49825,7862
12021010212,1400000US12021010212,85703,13850
12021010212,1400000US12021010212,86641,10038
12021010212,1400000US12021010212,86641,10038
12021010212,1400000US12021010212,87383,10812
12021010212,1400000US12021010212,87383,10812
12021010212,1400000US12021010212,87614,18263
12021010212,1400000US12021010212,72212,46884
12021010213,1400000US12021010213,87061,19378
12021010213,1400000US12021010213,86491,15360
12021010213,1400000US12021010213,86711,17290
12021010213,1400000US12021010213,91406,20536
12021010213,1400000US12021010213,92188,23456
12021010213,1400000US12021010213,87470,45870
12021010215,1400000US12021010215,128438,31263
12021010215,1400000US12021010215,128984,29645
12021010215,1400000US12021010215,128984,29645
12021010215,1400000US12021010215,128984,29645
12021010215,1400000US12021010215,128984,29645
12021010300,1400000US12021010300,58293,10087
12021010300,1400000US12021010300,60000,12743
12021010300,1400000US12021010300,60000,12743
12021010300,1400000US12021010300,25806,43240
12021010300,1400000US12021010300,60064,12211
12021010300,1400000US12021010300,60064,12211
12021010401,1400000US12021010401,63343,8659
12021010401,1400000US12021010401,64886,10658
12021010401,1400000US12021010401,64773,10381
12021010401,1400000US12021010401,71389,20833
12021010401,1400000US12021010401,70972,20085
12021010405,1400000US12021010405,78603,17885
12021010405,1400000US12021010405,80744,18105
12021010405,1400000US12021010405,80119,17506
12021010405,1400000US12021010405,39826,6381
12021010405,1400000US12021010405,43205,4879
12021010405,1400000US12021010405,94049,13724
12021010405,1400000US12021010405,93657,14682
12021010405,1400000US12021010405,41923,6604
12021010405,1400000US12021010405,41923,6604
12021010405,1400000US12021010405,126583,34079
12021010405,1400000US12021010405,97667,14469
12021010405,1400000US12021010405,105972,27665
12021010405,1400000US12021010405,74559,60268
12021010408,1400000US12021010408,85278,14017
12021010408,1400000US12021010408,82222,16364
12021010408,1400000US12021010408,82222,16364
12021010408,1400000US12021010408,82176,15201
12021010408,1400000US12021010408,82176,15201
12021010410,1400000US12021010410,33706,2928
12021010410,1400000US12021010410,34309,5294
12021010410,1400000US12021010410,34309,5294
12021010410,1400000US12021010410,33673,4114
12021010410,1400000US12021010410,33003,6187
12021010410,1400000US12021010410,52692,23325
12021010410,1400000US12021010410,52692,23325
12021010410,1400000US12021010410,33376,3765
12021010410,1400000US12021010410,33376,3765
12021010411,1400000US12021010411,46184,10632
12021010411,1400000US12021010411,53456,11147
12021010411,1400000US12021010411,53946,11183
12021010411,1400000US12021010411,41728,3211
12021010411,1400000US12021010411,78722,9106
12021010411,1400000US12021010411,79290,6785
12021010411,1400000US12021010411,40847,3907
12021010411,1400000US12021010411,40847,3907
12021010412,1400000US12021010412,61091,4612
12021010412,1400000US12021010412,61855,6600
12021010412,1400000US12021010412,61640,5235
12021010412,1400000US12021010412,44659,22290
12021010412,1400000US12021010412,70556,26770
