Id2,Id,Population Group,Estimate; Median gross rent
12033000600,1400000US12033000600,Black or African American alone or in combination with one or more other races,685
12033000600,1400000US12033000600,"Black or African American alone, not Hispanic or Latino",685
12033000600,1400000US12033000600,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",685
12033000800,1400000US12033000800,Total population,712
12033000800,1400000US12033000800,White alone,826
12033000800,1400000US12033000800,White alone or in combination with one or more other races,826
12033000800,1400000US12033000800,Black or African American alone,601
12033000800,1400000US12033000800,Black or African American alone or in combination with one or more other races,601
12033000800,1400000US12033000800,"White alone, not Hispanic or Latino",829
12033000800,1400000US12033000800,"White alone or in combination with one or more other races, not Hispanic or Latino",829
12033000800,1400000US12033000800,"Black or African American alone, not Hispanic or Latino",601
12033000800,1400000US12033000800,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",601
12033000900,1400000US12033000900,Total population,1148
12033000900,1400000US12033000900,White alone,1170
12033000900,1400000US12033000900,White alone or in combination with one or more other races,1148
12033000900,1400000US12033000900,"White alone, not Hispanic or Latino",1170
12033000900,1400000US12033000900,"White alone or in combination with one or more other races, not Hispanic or Latino",1148
12033001001,1400000US12033001001,Total population,880
12033001001,1400000US12033001001,White alone,843
12033001001,1400000US12033001001,White alone or in combination with one or more other races,880
12033001001,1400000US12033001001,"White alone, not Hispanic or Latino",821
12033001001,1400000US12033001001,"White alone or in combination with one or more other races, not Hispanic or Latino",859
12033001001,1400000US12033001001,"English (015, 022)",930
12033001001,1400000US12033001001,German (032-045),956
12033001001,1400000US12033001001,"Irish (050, 081)",1024
12033001002,1400000US12033001002,Total population,846
12033001002,1400000US12033001002,White alone,845
12033001002,1400000US12033001002,White alone or in combination with one or more other races,841
12033001002,1400000US12033001002,"White alone, not Hispanic or Latino",845
12033001002,1400000US12033001002,"White alone or in combination with one or more other races, not Hispanic or Latino",841
12033001101,1400000US12033001101,Total population,933
12033001101,1400000US12033001101,White alone,932
12033001101,1400000US12033001101,White alone or in combination with one or more other races,936
12033001101,1400000US12033001101,"White alone, not Hispanic or Latino",960
12033001101,1400000US12033001101,"White alone or in combination with one or more other races, not Hispanic or Latino",964
12033001101,1400000US12033001101,"English (015, 022)",1517
12033001101,1400000US12033001101,German (032-045),946
12033001103,1400000US12033001103,Total population,991
12033001103,1400000US12033001103,White alone,990
12033001103,1400000US12033001103,White alone or in combination with one or more other races,990
12033001103,1400000US12033001103,"White alone, not Hispanic or Latino",990
12033001103,1400000US12033001103,"White alone or in combination with one or more other races, not Hispanic or Latino",990
12033001104,1400000US12033001104,Total population,1067
12033001104,1400000US12033001104,White alone,1094
12033001104,1400000US12033001104,White alone or in combination with one or more other races,1094
12033001104,1400000US12033001104,"White alone, not Hispanic or Latino",1091
12033001104,1400000US12033001104,"White alone or in combination with one or more other races, not Hispanic or Latino",1091
12033001104,1400000US12033001104,German (032-045),1433
12033001104,1400000US12033001104,"Irish (050, 081)",734
12033001201,1400000US12033001201,Total population,780
12033001201,1400000US12033001201,White alone,792
12033001201,1400000US12033001201,White alone or in combination with one or more other races,797
12033001201,1400000US12033001201,Black or African American alone,762
12033001201,1400000US12033001201,Black or African American alone or in combination with one or more other races,744
12033001201,1400000US12033001201,"White alone, not Hispanic or Latino",781
12033001201,1400000US12033001201,"White alone or in combination with one or more other races, not Hispanic or Latino",787
12033001201,1400000US12033001201,"Black or African American alone, not Hispanic or Latino",747
12033001201,1400000US12033001201,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",735
12033001202,1400000US12033001202,Total population,795
12033001202,1400000US12033001202,White alone,785
12033001202,1400000US12033001202,White alone or in combination with one or more other races,788
12033001202,1400000US12033001202,"White alone, not Hispanic or Latino",785
12033001202,1400000US12033001202,"White alone or in combination with one or more other races, not Hispanic or Latino",788
12033001300,1400000US12033001300,Total population,771
12033001300,1400000US12033001300,White alone,953
12033001300,1400000US12033001300,White alone or in combination with one or more other races,963
12033001300,1400000US12033001300,Black or African American alone,563
12033001300,1400000US12033001300,Black or African American alone or in combination with one or more other races,568
12033001300,1400000US12033001300,"White alone, not Hispanic or Latino",953
12033001300,1400000US12033001300,"White alone or in combination with one or more other races, not Hispanic or Latino",963
12033001300,1400000US12033001300,"Black or African American alone, not Hispanic or Latino",563
12033001300,1400000US12033001300,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",568
12033001401,1400000US12033001401,Total population,624
12033001401,1400000US12033001401,White alone,591
12033001401,1400000US12033001401,White alone or in combination with one or more other races,594
12033001401,1400000US12033001401,"White alone, not Hispanic or Latino",591
12033001401,1400000US12033001401,"White alone or in combination with one or more other races, not Hispanic or Latino",594
12033001401,1400000US12033001401,German (032-045),758
12033001402,1400000US12033001402,Total population,782
12033001402,1400000US12033001402,White alone,719
12033001402,1400000US12033001402,White alone or in combination with one or more other races,727
12033001402,1400000US12033001402,Black or African American alone,828
12033001402,1400000US12033001402,Black or African American alone or in combination with one or more other races,835
12033001402,1400000US12033001402,"White alone, not Hispanic or Latino",730
12033001402,1400000US12033001402,"White alone or in combination with one or more other races, not Hispanic or Latino",730
12033001402,1400000US12033001402,"Black or African American alone, not Hispanic or Latino",828
12033001402,1400000US12033001402,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",828
12033001500,1400000US12033001500,Total population,923
12033001500,1400000US12033001500,Black or African American alone,923
12033001500,1400000US12033001500,Black or African American alone or in combination with one or more other races,923
12033001500,1400000US12033001500,"Black or African American alone, not Hispanic or Latino",923
12033001500,1400000US12033001500,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",923
12033001600,1400000US12033001600,Total population,568
12033001600,1400000US12033001600,White alone,-
12033001600,1400000US12033001600,White alone or in combination with one or more other races,-
12033001600,1400000US12033001600,Black or African American alone,545
12033001600,1400000US12033001600,Black or African American alone or in combination with one or more other races,545
12033001600,1400000US12033001600,"White alone, not Hispanic or Latino",-
12033001600,1400000US12033001600,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12033001600,1400000US12033001600,"Black or African American alone, not Hispanic or Latino",545
12033001600,1400000US12033001600,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",545
12033001700,1400000US12033001700,Total population,550
12033001700,1400000US12033001700,White alone,753
12033001700,1400000US12033001700,White alone or in combination with one or more other races,753
12033001700,1400000US12033001700,Black or African American alone,368
12033001700,1400000US12033001700,Black or African American alone or in combination with one or more other races,368
12033001700,1400000US12033001700,"White alone, not Hispanic or Latino",667
12033001700,1400000US12033001700,"White alone or in combination with one or more other races, not Hispanic or Latino",667
12033001700,1400000US12033001700,"Black or African American alone, not Hispanic or Latino",368
12033001700,1400000US12033001700,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",368
12033001800,1400000US12033001800,Total population,780
12033001800,1400000US12033001800,White alone or in combination with one or more other races,574
12033001800,1400000US12033001800,Black or African American alone,847
12033001800,1400000US12033001800,Black or African American alone or in combination with one or more other races,847
12033001800,1400000US12033001800,"White alone or in combination with one or more other races, not Hispanic or Latino",751
12033001800,1400000US12033001800,"Black or African American alone, not Hispanic or Latino",847
12033001800,1400000US12033001800,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",847
12033001900,1400000US12033001900,Total population,813
12033001900,1400000US12033001900,White alone,821
12033001900,1400000US12033001900,White alone or in combination with one or more other races,821
12033001900,1400000US12033001900,"White alone, not Hispanic or Latino",805
12033001900,1400000US12033001900,"White alone or in combination with one or more other races, not Hispanic or Latino",805
12033002000,1400000US12033002000,Total population,743
12033002000,1400000US12033002000,Black or African American alone,780
12033002000,1400000US12033002000,Black or African American alone or in combination with one or more other races,765
12033002000,1400000US12033002000,"Black or African American alone, not Hispanic or Latino",780
12033002000,1400000US12033002000,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",765
12033002100,1400000US12033002100,Total population,709
12033002100,1400000US12033002100,White alone,692
12033002100,1400000US12033002100,White alone or in combination with one or more other races,691
12033002100,1400000US12033002100,Black or African American alone,718
12033002100,1400000US12033002100,Black or African American alone or in combination with one or more other races,714
12033002100,1400000US12033002100,"White alone, not Hispanic or Latino",695
12033002100,1400000US12033002100,"White alone or in combination with one or more other races, not Hispanic or Latino",694
12033002100,1400000US12033002100,"Black or African American alone, not Hispanic or Latino",718
12033002100,1400000US12033002100,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",714
12033002200,1400000US12033002200,Total population,720
12033002200,1400000US12033002200,White alone,831
12033002200,1400000US12033002200,White alone or in combination with one or more other races,831
12033002200,1400000US12033002200,Black or African American alone,387
12033002200,1400000US12033002200,Black or African American alone or in combination with one or more other races,395
12033002200,1400000US12033002200,"White alone, not Hispanic or Latino",831
12033002200,1400000US12033002200,"White alone or in combination with one or more other races, not Hispanic or Latino",831
12033002200,1400000US12033002200,"Black or African American alone, not Hispanic or Latino",387
12033002200,1400000US12033002200,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",395
12033002300,1400000US12033002300,Total population,754
12033002300,1400000US12033002300,White alone,699
12033002300,1400000US12033002300,White alone or in combination with one or more other races,764
12033002300,1400000US12033002300,"White alone, not Hispanic or Latino",748
12033002300,1400000US12033002300,"White alone or in combination with one or more other races, not Hispanic or Latino",780
12033002400,1400000US12033002400,Total population,898
12033002400,1400000US12033002400,White alone,875
12033002400,1400000US12033002400,White alone or in combination with one or more other races,875
12033002400,1400000US12033002400,Black or African American alone,1259
12033002400,1400000US12033002400,Black or African American alone or in combination with one or more other races,1259
12033002400,1400000US12033002400,Hispanic or Latino (of any race) (200-299),969
12033002400,1400000US12033002400,"White alone, not Hispanic or Latino",840
12033002400,1400000US12033002400,"White alone or in combination with one or more other races, not Hispanic or Latino",840
12033002400,1400000US12033002400,"Black or African American alone, not Hispanic or Latino",1295
12033002400,1400000US12033002400,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",1295
12033002400,1400000US12033002400,"White alone or in combination with one or more other races, Hispanic or Latino",981
12033002400,1400000US12033002400,German (032-045),428
12033002400,1400000US12033002400,"Irish (050, 081)",-
12033002500,1400000US12033002500,Total population,1542
12033002500,1400000US12033002500,White alone,1542
12033002500,1400000US12033002500,White alone or in combination with one or more other races,1542
12033002500,1400000US12033002500,"White alone, not Hispanic or Latino",1542
12033002500,1400000US12033002500,"White alone or in combination with one or more other races, not Hispanic or Latino",1542
12033002601,1400000US12033002601,Total population,947
12033002601,1400000US12033002601,White alone,947
12033002601,1400000US12033002601,White alone or in combination with one or more other races,947
12033002601,1400000US12033002601,"White alone, not Hispanic or Latino",947
12033002601,1400000US12033002601,"White alone or in combination with one or more other races, not Hispanic or Latino",947
12033002602,1400000US12033002602,Total population,989
12033002602,1400000US12033002602,White alone,989
12033002602,1400000US12033002602,White alone or in combination with one or more other races,989
12033002602,1400000US12033002602,"White alone, not Hispanic or Latino",989
12033002602,1400000US12033002602,"White alone or in combination with one or more other races, not Hispanic or Latino",989
12033002603,1400000US12033002603,Total population,1054
12033002603,1400000US12033002603,White alone,1041
12033002603,1400000US12033002603,White alone or in combination with one or more other races,1003
12033002603,1400000US12033002603,"White alone, not Hispanic or Latino",1050
12033002603,1400000US12033002603,"White alone or in combination with one or more other races, not Hispanic or Latino",1012
12033002603,1400000US12033002603,"English (015, 022)",1077
12033002603,1400000US12033002603,German (032-045),971
12033002603,1400000US12033002603,"Irish (050, 081)",878
12033002604,1400000US12033002604,Total population,1139
12033002604,1400000US12033002604,White alone,1139
12033002604,1400000US12033002604,White alone or in combination with one or more other races,1139
12033002604,1400000US12033002604,"White alone, not Hispanic or Latino",1139
12033002604,1400000US12033002604,"White alone or in combination with one or more other races, not Hispanic or Latino",1139
12033002605,1400000US12033002605,Total population,860
12033002605,1400000US12033002605,White alone,924
12033002605,1400000US12033002605,White alone or in combination with one or more other races,914
12033002605,1400000US12033002605,"White alone, not Hispanic or Latino",924
12033002605,1400000US12033002605,"White alone or in combination with one or more other races, not Hispanic or Latino",919
12033002701,1400000US12033002701,Total population,789
12033002701,1400000US12033002701,White alone,808
12033002701,1400000US12033002701,White alone or in combination with one or more other races,808
12033002701,1400000US12033002701,"White alone, not Hispanic or Latino",797
12033002701,1400000US12033002701,"White alone or in combination with one or more other races, not Hispanic or Latino",797
12033002703,1400000US12033002703,Total population,715
12033002703,1400000US12033002703,White alone,731
12033002703,1400000US12033002703,White alone or in combination with one or more other races,721
12033002703,1400000US12033002703,Black or African American alone,681
12033002703,1400000US12033002703,Black or African American alone or in combination with one or more other races,670
12033002703,1400000US12033002703,"White alone, not Hispanic or Latino",668
12033002703,1400000US12033002703,"White alone or in combination with one or more other races, not Hispanic or Latino",684
12033002703,1400000US12033002703,"Black or African American alone, not Hispanic or Latino",681
12033002703,1400000US12033002703,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",670
12033002704,1400000US12033002704,Total population,908
12033002704,1400000US12033002704,White alone,923
12033002704,1400000US12033002704,White alone or in combination with one or more other races,901
12033002704,1400000US12033002704,"White alone, not Hispanic or Latino",914
12033002704,1400000US12033002704,"White alone or in combination with one or more other races, not Hispanic or Latino",874
12033002704,1400000US12033002704,German (032-045),935
12033002801,1400000US12033002801,Total population,795
12033002801,1400000US12033002801,White alone,733
12033002801,1400000US12033002801,White alone or in combination with one or more other races,757
12033002801,1400000US12033002801,"White alone, not Hispanic or Latino",753
12033002801,1400000US12033002801,"White alone or in combination with one or more other races, not Hispanic or Latino",766
12033002802,1400000US12033002802,Total population,804
12033002802,1400000US12033002802,White alone,777
12033002802,1400000US12033002802,White alone or in combination with one or more other races,777
12033002802,1400000US12033002802,"White alone, not Hispanic or Latino",749
12033002802,1400000US12033002802,"White alone or in combination with one or more other races, not Hispanic or Latino",749
12033002803,1400000US12033002803,Total population,747
12033002803,1400000US12033002803,White alone,688
12033002803,1400000US12033002803,White alone or in combination with one or more other races,688
12033002803,1400000US12033002803,Black or African American alone or in combination with one or more other races,779
12033002803,1400000US12033002803,"White alone, not Hispanic or Latino",696
12033002803,1400000US12033002803,"White alone or in combination with one or more other races, not Hispanic or Latino",696
12033002803,1400000US12033002803,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",779
12033002804,1400000US12033002804,Total population,808
12033002804,1400000US12033002804,White alone,813
12033002804,1400000US12033002804,White alone or in combination with one or more other races,770
12033002804,1400000US12033002804,Black or African American alone,838
12033002804,1400000US12033002804,Black or African American alone or in combination with one or more other races,828
12033002804,1400000US12033002804,"White alone, not Hispanic or Latino",813
12033002804,1400000US12033002804,"White alone or in combination with one or more other races, not Hispanic or Latino",789
12033002900,1400000US12033002900,Total population,716
12033002900,1400000US12033002900,White alone,674
12033002900,1400000US12033002900,White alone or in combination with one or more other races,675
12033002900,1400000US12033002900,Black or African American alone,941
12033002900,1400000US12033002900,Black or African American alone or in combination with one or more other races,941
12033002900,1400000US12033002900,"White alone, not Hispanic or Latino",671
12033002900,1400000US12033002900,"White alone or in combination with one or more other races, not Hispanic or Latino",676
12033002900,1400000US12033002900,"Black or African American alone, not Hispanic or Latino",941
12033002900,1400000US12033002900,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",941
12033003000,1400000US12033003000,Total population,841
12033003000,1400000US12033003000,White alone,711
12033003000,1400000US12033003000,White alone or in combination with one or more other races,711
12033003000,1400000US12033003000,Black or African American alone,914
12033003000,1400000US12033003000,Black or African American alone or in combination with one or more other races,905
12033003000,1400000US12033003000,"White alone, not Hispanic or Latino",715
12033003000,1400000US12033003000,"White alone or in combination with one or more other races, not Hispanic or Latino",715
12033003000,1400000US12033003000,"Black or African American alone, not Hispanic or Latino",914
12033003000,1400000US12033003000,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",905
12033003100,1400000US12033003100,Total population,893
12033003100,1400000US12033003100,White alone,830
12033003100,1400000US12033003100,White alone or in combination with one or more other races,830
12033003100,1400000US12033003100,Black or African American alone,946
12033003100,1400000US12033003100,Black or African American alone or in combination with one or more other races,975
12033003100,1400000US12033003100,"White alone, not Hispanic or Latino",830
12033003100,1400000US12033003100,"White alone or in combination with one or more other races, not Hispanic or Latino",830
12033003100,1400000US12033003100,"Black or African American alone, not Hispanic or Latino",946
12033003100,1400000US12033003100,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",975
12033003201,1400000US12033003201,Total population,731
12033003201,1400000US12033003201,White alone,731
12033003201,1400000US12033003201,White alone or in combination with one or more other races,731
12033003201,1400000US12033003201,Black or African American alone,730
12033003201,1400000US12033003201,Black or African American alone or in combination with one or more other races,730
12033003201,1400000US12033003201,"White alone, not Hispanic or Latino",731
12033003201,1400000US12033003201,"White alone or in combination with one or more other races, not Hispanic or Latino",731
12033003201,1400000US12033003201,"Black or African American alone, not Hispanic or Latino",730
12033003201,1400000US12033003201,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",730
12033003203,1400000US12033003203,Total population,1756
12033003203,1400000US12033003203,White alone,"2,000+"
12033003203,1400000US12033003203,White alone or in combination with one or more other races,"2,000+"
12033003203,1400000US12033003203,Black or African American alone,1657
12033003203,1400000US12033003203,Black or African American alone or in combination with one or more other races,1657
12033003203,1400000US12033003203,"White alone, not Hispanic or Latino","2,000+"
12033003203,1400000US12033003203,"White alone or in combination with one or more other races, not Hispanic or Latino","2,000+"
12033003203,1400000US12033003203,"Black or African American alone, not Hispanic or Latino",1657
12033003203,1400000US12033003203,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",1657
12033003204,1400000US12033003204,Total population,568
12033003204,1400000US12033003204,White alone,568
12033003204,1400000US12033003204,White alone or in combination with one or more other races,568
12033003204,1400000US12033003204,"White alone, not Hispanic or Latino",568
12033003204,1400000US12033003204,"White alone or in combination with one or more other races, not Hispanic or Latino",568
12033003301,1400000US12033003301,Total population,1020
12033003301,1400000US12033003301,White alone,980
12033003301,1400000US12033003301,White alone or in combination with one or more other races,947
12033003301,1400000US12033003301,"White alone, not Hispanic or Latino",970
12033003301,1400000US12033003301,"White alone or in combination with one or more other races, not Hispanic or Latino",937
12033003305,1400000US12033003305,Total population,834
12033003305,1400000US12033003305,White alone,810
12033003305,1400000US12033003305,White alone or in combination with one or more other races,810
12033003305,1400000US12033003305,Black or African American alone or in combination with one or more other races,-
12033003305,1400000US12033003305,"White alone, not Hispanic or Latino",810
12033003305,1400000US12033003305,"White alone or in combination with one or more other races, not Hispanic or Latino",810
12033003305,1400000US12033003305,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",-
12033003306,1400000US12033003306,Total population,826
12033003306,1400000US12033003306,White alone,834
12033003306,1400000US12033003306,White alone or in combination with one or more other races,841
12033003306,1400000US12033003306,Black or African American alone,524
12033003306,1400000US12033003306,Black or African American alone or in combination with one or more other races,827
12033003306,1400000US12033003306,"White alone, not Hispanic or Latino",834
12033003306,1400000US12033003306,"White alone or in combination with one or more other races, not Hispanic or Latino",841
12033003306,1400000US12033003306,"Black or African American alone, not Hispanic or Latino",524
12033003306,1400000US12033003306,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",827
12033003307,1400000US12033003307,Total population,971
12033003307,1400000US12033003307,White alone,856
12033003307,1400000US12033003307,White alone or in combination with one or more other races,856
12033003307,1400000US12033003307,"White alone, not Hispanic or Latino",847
12033003307,1400000US12033003307,"White alone or in combination with one or more other races, not Hispanic or Latino",847
12033003308,1400000US12033003308,Total population,1252
12033003308,1400000US12033003308,White alone,1252
12033003308,1400000US12033003308,White alone or in combination with one or more other races,1252
12033003308,1400000US12033003308,"White alone, not Hispanic or Latino",1252
12033003308,1400000US12033003308,"White alone or in combination with one or more other races, not Hispanic or Latino",1252
12033003309,1400000US12033003309,Total population,863
12033003309,1400000US12033003309,White alone,896
12033003309,1400000US12033003309,White alone or in combination with one or more other races,896
12033003309,1400000US12033003309,"White alone, not Hispanic or Latino",916
12033003309,1400000US12033003309,"White alone or in combination with one or more other races, not Hispanic or Latino",916
12033003400,1400000US12033003400,Total population,751
12033003400,1400000US12033003400,White alone,674
12033003400,1400000US12033003400,White alone or in combination with one or more other races,757
12033003400,1400000US12033003400,Black or African American alone or in combination with one or more other races,729
12033003400,1400000US12033003400,"White alone, not Hispanic or Latino",570
12033003400,1400000US12033003400,"White alone or in combination with one or more other races, not Hispanic or Latino",650
12033003400,1400000US12033003400,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",729
12033003503,1400000US12033003503,Total population,876
12033003503,1400000US12033003503,White alone,871
12033003503,1400000US12033003503,White alone or in combination with one or more other races,871
12033003503,1400000US12033003503,"White alone, not Hispanic or Latino",871
12033003503,1400000US12033003503,"White alone or in combination with one or more other races, not Hispanic or Latino",871
12033003503,1400000US12033003503,"English (015, 022)",588
12033003503,1400000US12033003503,German (032-045),1026
12033003503,1400000US12033003503,"Irish (050, 081)",873
12033003505,1400000US12033003505,Total population,738
12033003505,1400000US12033003505,White alone,752
12033003505,1400000US12033003505,White alone or in combination with one or more other races,752
12033003505,1400000US12033003505,"White alone, not Hispanic or Latino",747
12033003505,1400000US12033003505,"White alone or in combination with one or more other races, not Hispanic or Latino",747
12033003506,1400000US12033003506,Total population,1008
12033003506,1400000US12033003506,White alone,1194
12033003506,1400000US12033003506,White alone or in combination with one or more other races,1179
12033003506,1400000US12033003506,"White alone, not Hispanic or Latino",1194
12033003506,1400000US12033003506,"White alone or in combination with one or more other races, not Hispanic or Latino",1179
12033003507,1400000US12033003507,Total population,925
12033003507,1400000US12033003507,White alone,939
12033003507,1400000US12033003507,White alone or in combination with one or more other races,940
12033003507,1400000US12033003507,"White alone, not Hispanic or Latino",936
12033003507,1400000US12033003507,"White alone or in combination with one or more other races, not Hispanic or Latino",937
12033003508,1400000US12033003508,Total population,724
12033003508,1400000US12033003508,White alone,708
12033003508,1400000US12033003508,White alone or in combination with one or more other races,708
12033003508,1400000US12033003508,"White alone, not Hispanic or Latino",690
12033003508,1400000US12033003508,"White alone or in combination with one or more other races, not Hispanic or Latino",690
12033003603,1400000US12033003603,Total population,850
12033003603,1400000US12033003603,White alone,771
12033003603,1400000US12033003603,White alone or in combination with one or more other races,771
12033003603,1400000US12033003603,"White alone, not Hispanic or Latino",771
12033003603,1400000US12033003603,"White alone or in combination with one or more other races, not Hispanic or Latino",771
12033003603,1400000US12033003603,"Irish (050, 081)",-
12033003603,1400000US12033003603,American (939-994),-
12033003607,1400000US12033003607,Total population,989
12033003607,1400000US12033003607,White alone,1125
12033003607,1400000US12033003607,White alone or in combination with one or more other races,1125
12033003607,1400000US12033003607,"White alone, not Hispanic or Latino",1125
12033003607,1400000US12033003607,"White alone or in combination with one or more other races, not Hispanic or Latino",1125
12033003608,1400000US12033003608,Total population,839
12033003608,1400000US12033003608,White alone,837
12033003608,1400000US12033003608,White alone or in combination with one or more other races,837
12033003608,1400000US12033003608,"White alone, not Hispanic or Latino",837
12033003608,1400000US12033003608,"White alone or in combination with one or more other races, not Hispanic or Latino",837
12033003608,1400000US12033003608,"English (015, 022)",795
12033003608,1400000US12033003608,German (032-045),846
12033003608,1400000US12033003608,"Irish (050, 081)",1538
12033003609,1400000US12033003609,Total population,809
12033003609,1400000US12033003609,White alone,740
12033003609,1400000US12033003609,White alone or in combination with one or more other races,744
12033003609,1400000US12033003609,"White alone, not Hispanic or Latino",740
12033003609,1400000US12033003609,"White alone or in combination with one or more other races, not Hispanic or Latino",744
12033003610,1400000US12033003610,Total population,1029
12033003610,1400000US12033003610,White alone,984
12033003610,1400000US12033003610,White alone or in combination with one or more other races,1022
12033003610,1400000US12033003610,"White alone, not Hispanic or Latino",984
12033003610,1400000US12033003610,"White alone or in combination with one or more other races, not Hispanic or Latino",1022
12033003610,1400000US12033003610,German (032-045),816
12033003610,1400000US12033003610,"Irish (050, 081)",1672
12033003610,1400000US12033003610,American (939-994),-
12033003611,1400000US12033003611,Total population,883
12033003611,1400000US12033003611,White alone,770
12033003611,1400000US12033003611,White alone or in combination with one or more other races,810
12033003611,1400000US12033003611,"White alone, not Hispanic or Latino",770
12033003611,1400000US12033003611,"White alone or in combination with one or more other races, not Hispanic or Latino",810
12033003612,1400000US12033003612,Total population,1073
12033003612,1400000US12033003612,White alone,1073
12033003612,1400000US12033003612,White alone or in combination with one or more other races,1073
12033003612,1400000US12033003612,"White alone, not Hispanic or Latino",1073
12033003612,1400000US12033003612,"White alone or in combination with one or more other races, not Hispanic or Latino",1073
12033003612,1400000US12033003612,German (032-045),1035
12033003613,1400000US12033003613,Total population,813
12033003613,1400000US12033003613,White alone,857
12033003613,1400000US12033003613,White alone or in combination with one or more other races,857
12033003613,1400000US12033003613,"White alone, not Hispanic or Latino",857
12033003613,1400000US12033003613,"White alone or in combination with one or more other races, not Hispanic or Latino",857
12033003614,1400000US12033003614,Total population,606
12033003614,1400000US12033003614,White alone,616
12033003614,1400000US12033003614,White alone or in combination with one or more other races,616
12033003614,1400000US12033003614,"White alone, not Hispanic or Latino",616
12033003614,1400000US12033003614,"White alone or in combination with one or more other races, not Hispanic or Latino",616
12033003700,1400000US12033003700,Total population,775
12033003700,1400000US12033003700,White alone,830
12033003700,1400000US12033003700,White alone or in combination with one or more other races,830
12033003700,1400000US12033003700,"White alone, not Hispanic or Latino",830
12033003700,1400000US12033003700,"White alone or in combination with one or more other races, not Hispanic or Latino",830
12033003800,1400000US12033003800,Total population,784
12033003800,1400000US12033003800,White alone,784
12033003800,1400000US12033003800,White alone or in combination with one or more other races,784
12033003800,1400000US12033003800,"White alone, not Hispanic or Latino",784
12033003800,1400000US12033003800,"White alone or in combination with one or more other races, not Hispanic or Latino",784
12033003800,1400000US12033003800,American (939-994),-
12033003900,1400000US12033003900,Total population,339
12033003900,1400000US12033003900,White alone,345
12033003900,1400000US12033003900,White alone or in combination with one or more other races,345
12033003900,1400000US12033003900,"White alone, not Hispanic or Latino",345
12033003900,1400000US12033003900,"White alone or in combination with one or more other races, not Hispanic or Latino",345
12033003900,1400000US12033003900,"Irish (050, 081)",-
12033004000,1400000US12033004000,Total population,345
12033004000,1400000US12033004000,White alone,342
12033004000,1400000US12033004000,White alone or in combination with one or more other races,326
12033004000,1400000US12033004000,Black or African American alone,366
12033004000,1400000US12033004000,Black or African American alone or in combination with one or more other races,347
12033004000,1400000US12033004000,"White alone, not Hispanic or Latino",342
12033004000,1400000US12033004000,"White alone or in combination with one or more other races, not Hispanic or Latino",326
12033004000,1400000US12033004000,"Black or African American alone, not Hispanic or Latino",366
12033004000,1400000US12033004000,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",347
12033004000,1400000US12033004000,"Irish (050, 081)",246
12035060103,1400000US12035060103,Total population,877
12035060103,1400000US12035060103,White alone,873
12035060103,1400000US12035060103,White alone or in combination with one or more other races,873
12035060103,1400000US12035060103,"White alone, not Hispanic or Latino",898
12035060103,1400000US12035060103,"White alone or in combination with one or more other races, not Hispanic or Latino",898
12035060104,1400000US12035060104,Total population,1093
12035060104,1400000US12035060104,White alone,1144
12035060104,1400000US12035060104,White alone or in combination with one or more other races,1144
12035060104,1400000US12035060104,"White alone, not Hispanic or Latino",1144
12035060104,1400000US12035060104,"White alone or in combination with one or more other races, not Hispanic or Latino",1144
12035060105,1400000US12035060105,Total population,1208
12035060105,1400000US12035060105,White alone,1202
12035060105,1400000US12035060105,White alone or in combination with one or more other races,1202
12035060105,1400000US12035060105,"White alone, not Hispanic or Latino",1202
12035060105,1400000US12035060105,"White alone or in combination with one or more other races, not Hispanic or Latino",1202
12035060105,1400000US12035060105,German (032-045),1207
12035060106,1400000US12035060106,Total population,1367
12035060106,1400000US12035060106,White alone,1367
12035060106,1400000US12035060106,White alone or in combination with one or more other races,1367
12035060106,1400000US12035060106,"White alone, not Hispanic or Latino",1377
12035060106,1400000US12035060106,"White alone or in combination with one or more other races, not Hispanic or Latino",1377
12035060107,1400000US12035060107,Total population,1032
12035060107,1400000US12035060107,White alone,1090
12035060107,1400000US12035060107,White alone or in combination with one or more other races,1090
