Id2,Id,Estimate; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars)
12057005500,1400000US12057005500,70449,20402
12057005500,1400000US12057005500,70292,20068
12057005700,1400000US12057005700,32847,4305
12057005700,1400000US12057005700,34149,4718
12057005700,1400000US12057005700,33834,4657
12057005700,1400000US12057005700,40713,5294
12057005700,1400000US12057005700,40442,5231
12057005800,1400000US12057005800,40529,6247
12057005800,1400000US12057005800,43430,6657
12057005800,1400000US12057005800,42932,6581
12057005800,1400000US12057005800,44951,7211
12057005800,1400000US12057005800,44381,7122
12057005900,1400000US12057005900,80032,16476
12057005900,1400000US12057005900,81453,17164
12057005900,1400000US12057005900,80910,17062
12057005900,1400000US12057005900,84947,19639
12057005900,1400000US12057005900,84917,19585
12057005900,1400000US12057005900,42685,9355
12057005900,1400000US12057005900,99941,32876
12057006000,1400000US12057006000,67322,10674
12057006000,1400000US12057006000,67403,11301
12057006000,1400000US12057006000,66935,11218
12057006000,1400000US12057006000,70504,11915
12057006000,1400000US12057006000,69972,11818
12057006000,1400000US12057006000,102500,38643
12057006000,1400000US12057006000,72792,21664
12057006101,1400000US12057006101,61299,8244
12057006101,1400000US12057006101,63206,8645
12057006101,1400000US12057006101,63373,8956
12057006101,1400000US12057006101,62542,9011
12057006101,1400000US12057006101,63132,9246
12057006103,1400000US12057006103,54782,7141
12057006103,1400000US12057006103,56016,7416
12057006103,1400000US12057006103,55894,7357
12057006103,1400000US12057006103,59868,8554
12057006103,1400000US12057006103,59695,8486
12057006200,1400000US12057006200,54113,7774
12057006200,1400000US12057006200,57811,8670
12057006200,1400000US12057006200,57811,8670
12057006200,1400000US12057006200,59505,9664
12057006200,1400000US12057006200,59505,9664
12057006200,1400000US12057006200,52863,7612
12057006200,1400000US12057006200,44453,12668
12057006300,1400000US12057006300,45380,7960
12057006300,1400000US12057006300,46676,8626
12057006300,1400000US12057006300,46653,8527
12057006300,1400000US12057006300,48727,9392
12057006300,1400000US12057006300,48676,9291
12057006300,1400000US12057006300,45320,9189
12057006300,1400000US12057006300,46706,11572
12057006300,1400000US12057006300,48167,10869
12057006400,1400000US12057006400,59259,8216
12057006400,1400000US12057006400,60708,8041
12057006400,1400000US12057006400,60434,8051
12057006400,1400000US12057006400,63234,9198
12057006400,1400000US12057006400,63234,9198
12057006400,1400000US12057006400,56118,18550
12057006501,1400000US12057006501,26899,4752
12057006501,1400000US12057006501,32528,4987
12057006501,1400000US12057006501,31190,4852
12057006501,1400000US12057006501,34401,5679
12057006501,1400000US12057006501,32770,5555
12057006502,1400000US12057006502,32046,8135
12057006502,1400000US12057006502,32456,8728
12057006502,1400000US12057006502,32419,8652
12057006502,1400000US12057006502,32441,9538
12057006502,1400000US12057006502,32441,9538
12057006600,1400000US12057006600,32514,4039
12057006600,1400000US12057006600,34874,4410
12057006600,1400000US12057006600,33825,4427
12057006600,1400000US12057006600,36170,4813
12057006600,1400000US12057006600,35997,4691
12057006700,1400000US12057006700,59682,7040
12057006700,1400000US12057006700,60229,7306
12057006700,1400000US12057006700,59762,7206
12057006700,1400000US12057006700,63024,8678
12057006700,1400000US12057006700,62649,8600
12057006700,1400000US12057006700,58808,19321
12057006801,1400000US12057006801,30874,5231
12057006801,1400000US12057006801,33515,5526
12057006801,1400000US12057006801,32905,5389
12057006801,1400000US12057006801,35611,6188
12057006801,1400000US12057006801,34859,6015
12057006802,1400000US12057006802,55981,12325
12057006802,1400000US12057006802,61656,13997
12057006802,1400000US12057006802,61211,13872
12057006802,1400000US12057006802,63856,15007
12057006802,1400000US12057006802,63359,14858
12057006900,1400000US12057006900,29848,3231
12057006900,1400000US12057006900,32694,4248
12057006900,1400000US12057006900,31811,3979
12057006900,1400000US12057006900,35354,4930
12057006900,1400000US12057006900,34527,4614
12057007001,1400000US12057007001,21620,3043
12057007001,1400000US12057007001,23185,3917
12057007001,1400000US12057007001,23185,3917
12057007001,1400000US12057007001,25550,3085
12057007001,1400000US12057007001,25550,3085
12057007002,1400000US12057007002,17918,3211
12057007002,1400000US12057007002,22837,6117
12057007002,1400000US12057007002,22107,5870
12057007102,1400000US12057007102,44748,8375
12057007102,1400000US12057007102,40014,6688
12057007102,1400000US12057007102,44577,9078
12057007102,1400000US12057007102,40253,7472
12057007102,1400000US12057007102,45325,10042
12057007103,1400000US12057007103,30870,4076
12057007103,1400000US12057007103,34863,5054
12057007103,1400000US12057007103,33267,4573
12057007103,1400000US12057007103,35967,6211
12057007103,1400000US12057007103,34716,5848
12057007200,1400000US12057007200,21013,3912
12057007200,1400000US12057007200,29582,5673
12057007200,1400000US12057007200,27628,5129
12057007200,1400000US12057007200,9662,2682
12057007200,1400000US12057007200,9937,2676
12057007200,1400000US12057007200,29683,5817
12057007200,1400000US12057007200,27908,5276
12057007200,1400000US12057007200,9395,2558
12057007200,1400000US12057007200,9104,2316
12057007300,1400000US12057007300,19756,4365
12057007300,1400000US12057007300,20940,5782
12057007300,1400000US12057007300,20310,5142
12057007300,1400000US12057007300,23514,7407
12057010103,1400000US12057010103,21942,1687
12057010103,1400000US12057010103,22888,1845
12057010103,1400000US12057010103,22710,1813
12057010103,1400000US12057010103,23519,1903
12057010103,1400000US12057010103,23323,1869
12057010103,1400000US12057010103,21916,4792
12057010103,1400000US12057010103,17380,4659
12057010105,1400000US12057010105,22261,2634
12057010105,1400000US12057010105,24218,2605
12057010105,1400000US12057010105,24148,2624
12057010105,1400000US12057010105,25843,2878
12057010105,1400000US12057010105,25697,2930
12057010105,1400000US12057010105,27072,7629
12057010106,1400000US12057010106,25610,2802
12057010106,1400000US12057010106,26371,3173
12057010106,1400000US12057010106,26209,3136
12057010106,1400000US12057010106,27379,3528
12057010106,1400000US12057010106,27317,3518
12057010106,1400000US12057010106,28239,9998
12057010106,1400000US12057010106,22094,4822
12057010107,1400000US12057010107,23856,4162
12057010107,1400000US12057010107,25192,3629
12057010107,1400000US12057010107,25192,3629
12057010107,1400000US12057010107,25451,3781
12057010107,1400000US12057010107,25451,3781
12057010107,1400000US12057010107,26777,6892
12057010107,1400000US12057010107,21805,2840
12057010108,1400000US12057010108,23901,2892
12057010108,1400000US12057010108,26109,3062
12057010108,1400000US12057010108,24815,2939
12057010108,1400000US12057010108,27746,2895
12057010108,1400000US12057010108,26159,2780
12057010203,1400000US12057010203,12652,2415
12057010203,1400000US12057010203,14564,3088
12057010203,1400000US12057010203,14468,3082
12057010203,1400000US12057010203,15177,3560
12057010203,1400000US12057010203,15051,3560
12057010204,1400000US12057010204,23677,4693
12057010204,1400000US12057010204,24367,6217
12057010204,1400000US12057010204,24152,6183
12057010204,1400000US12057010204,23660,7694
12057010204,1400000US12057010204,23293,7384
12057010204,1400000US12057010204,10397,2310
12057010204,1400000US12057010204,27928,7462
12057010204,1400000US12057010204,27623,7409
12057010204,1400000US12057010204,23780,7874
12057010204,1400000US12057010204,23406,7548
12057010205,1400000US12057010205,29650,2221
12057010205,1400000US12057010205,30078,2768
12057010205,1400000US12057010205,29133,2523
12057010205,1400000US12057010205,26018,8133
12057010205,1400000US12057010205,35046,10449
12057010205,1400000US12057010205,33516,9752
12057010205,1400000US12057010205,17619,3434
12057010205,1400000US12057010205,20848,3738
12057010205,1400000US12057010205,34408,3290
12057010205,1400000US12057010205,33077,2847
12057010205,1400000US12057010205,35046,10449
12057010205,1400000US12057010205,33516,9752
12057010205,1400000US12057010205,16702,3657
12057010205,1400000US12057010205,16594,3554
12057010205,1400000US12057010205,37353,7527
12057010205,1400000US12057010205,27941,6586
12057010205,1400000US12057010205,22093,7915
12057010209,1400000US12057010209,27926,3334
12057010209,1400000US12057010209,33104,4274
12057010209,1400000US12057010209,32467,4047
12057010209,1400000US12057010209,18188,7917
12057010209,1400000US12057010209,17484,7371
12057010209,1400000US12057010209,24252,8191
12057010209,1400000US12057010209,26418,6770
12057010209,1400000US12057010209,34856,4944
12057010209,1400000US12057010209,34199,4785
12057010209,1400000US12057010209,18491,8102
12057010209,1400000US12057010209,17888,7620
12057010209,1400000US12057010209,24252,8191
12057010209,1400000US12057010209,27891,7907
12057010209,1400000US12057010209,27399,7445
12057010209,1400000US12057010209,34295,7902
12057010209,1400000US12057010209,38854,7841
12057010210,1400000US12057010210,31062,4745
12057010210,1400000US12057010210,35711,9607
12057010210,1400000US12057010210,34102,8699
12057010210,1400000US12057010210,43263,10309
12057010210,1400000US12057010210,40026,9133
12057010211,1400000US12057010211,37153,5148
12057010211,1400000US12057010211,40131,6161
12057010211,1400000US12057010211,40131,6161
12057010211,1400000US12057010211,22789,11742
12057010211,1400000US12057010211,42593,6561
12057010211,1400000US12057010211,42593,6561
12057010212,1400000US12057010212,43190,5103
12057010212,1400000US12057010212,46760,6621
12057010212,1400000US12057010212,46760,6621
12057010212,1400000US12057010212,46724,7191
12057010212,1400000US12057010212,46724,7191
12057010213,1400000US12057010213,23388,3311
12057010213,1400000US12057010213,22027,3761
12057010213,1400000US12057010213,21964,3714
12057010213,1400000US12057010213,22266,3240
12057010213,1400000US12057010213,22181,3193
12057010303,1400000US12057010303,19363,6026
12057010303,1400000US12057010303,20187,6245
12057010303,1400000US12057010303,19685,6209
12057010303,1400000US12057010303,19921,6259
12057010303,1400000US12057010303,19408,6233
12057010303,1400000US12057010303,32645,25969
12057010304,1400000US12057010304,25971,3452
12057010304,1400000US12057010304,29979,3796
12057010304,1400000US12057010304,29769,3661
12057010304,1400000US12057010304,29945,4432
12057010304,1400000US12057010304,29646,4301
12057010304,1400000US12057010304,31056,7121
12057010305,1400000US12057010305,21505,2869
12057010305,1400000US12057010305,24653,4202
12057010305,1400000US12057010305,24390,4091
12057010305,1400000US12057010305,14344,7109
12057010305,1400000US12057010305,14344,7109
12057010305,1400000US12057010305,23694,4542
12057010305,1400000US12057010305,23694,4542
12057010305,1400000US12057010305,14344,7109
12057010305,1400000US12057010305,14344,7109
12057010401,1400000US12057010401,23036,2177
12057010401,1400000US12057010401,24490,3664
12057010401,1400000US12057010401,23963,3338
12057010401,1400000US12057010401,26290,4229
12057010401,1400000US12057010401,25608,3807
12057010401,1400000US12057010401,22987,5994
12057010402,1400000US12057010402,16019,1819
12057010402,1400000US12057010402,19173,3384
12057010402,1400000US12057010402,18846,3394
12057010402,1400000US12057010402,14102,2642
12057010402,1400000US12057010402,13902,2531
12057010402,1400000US12057010402,11303,4575
12057010402,1400000US12057010402,23928,3287
12057010402,1400000US12057010402,23262,3231
12057010402,1400000US12057010402,14341,2702
12057010402,1400000US12057010402,14131,2588
12057010501,1400000US12057010501,14690,1743
12057010501,1400000US12057010501,18724,4675
12057010501,1400000US12057010501,18790,4494
12057010501,1400000US12057010501,13656,1684
12057010501,1400000US12057010501,13610,1619
12057010501,1400000US12057010501,13656,1684
12057010501,1400000US12057010501,13650,1709
12057010502,1400000US12057010502,18822,3572
12057010502,1400000US12057010502,20995,5434
12057010502,1400000US12057010502,19770,4733
12057010502,1400000US12057010502,20995,5434
12057010502,1400000US12057010502,20105,4991
12057010600,1400000US12057010600,24983,3154
12057010600,1400000US12057010600,29530,3937
12057010600,1400000US12057010600,29401,3900
12057010600,1400000US12057010600,30586,4369
12057010600,1400000US12057010600,30435,4334
12057010701,1400000US12057010701,32205,4658
12057010701,1400000US12057010701,37210,5255
12057010701,1400000US12057010701,36624,4864
12057010701,1400000US12057010701,35724,4820
12057010701,1400000US12057010701,35089,4522
12057010702,1400000US12057010702,22094,5381
12057010702,1400000US12057010702,22467,5814
12057010702,1400000US12057010702,22467,5814
12057010702,1400000US12057010702,25166,7349
12057010702,1400000US12057010702,25166,7349
12057010805,1400000US12057010805,13414,2258
12057010805,1400000US12057010805,13963,3438
12057010805,1400000US12057010805,13387,3260
12057010805,1400000US12057010805,12635,3575
12057010805,1400000US12057010805,12033,3249
12057010805,1400000US12057010805,8835,2189
12057010805,1400000US12057010805,18788,5545
12057010805,1400000US12057010805,17105,5113
12057010805,1400000US12057010805,14029,4023
12057010805,1400000US12057010805,13116,3701
12057010808,1400000US12057010808,13855,2322
12057010808,1400000US12057010808,11134,2071
12057010808,1400000US12057010808,10602,1981
12057010809,1400000US12057010809,18461,5213
12057010809,1400000US12057010809,20845,7315
12057010809,1400000US12057010809,20776,7287
12057010809,1400000US12057010809,25428,8540
12057010809,1400000US12057010809,25428,8540
12057010810,1400000US12057010810,28958,5109
12057010810,1400000US12057010810,27745,5775
12057010810,1400000US12057010810,27482,5621
12057010810,1400000US12057010810,28369,6326
12057010810,1400000US12057010810,28050,6148
12057010811,1400000US12057010811,24142,2493
12057010811,1400000US12057010811,26179,3023
12057010811,1400000US12057010811,24888,3047
12057010811,1400000US12057010811,18944,5977
12057010811,1400000US12057010811,17021,5137
12057010811,1400000US12057010811,28444,3344
12057010811,1400000US12057010811,26789,3499
12057010811,1400000US12057010811,16863,5239
12057010812,1400000US12057010812,16574,2233
12057010812,1400000US12057010812,18182,3296
12057010812,1400000US12057010812,17591,3166
12057010812,1400000US12057010812,13021,3355
12057010812,1400000US12057010812,16795,3290
12057010812,1400000US12057010812,16185,3125
12057010812,1400000US12057010812,13628,3339
12057010813,1400000US12057010813,18120,2386
12057010813,1400000US12057010813,17109,2848
12057010813,1400000US12057010813,17252,2800
12057010813,1400000US12057010813,18225,5026
12057010813,1400000US12057010813,18450,4846
12057010813,1400000US12057010813,17941,3186
12057010813,1400000US12057010813,18087,3142
12057010814,1400000US12057010814,17986,4048
12057010814,1400000US12057010814,19175,5822
12057010814,1400000US12057010814,18856,5736
12057010814,1400000US12057010814,22641,6801
12057010814,1400000US12057010814,22641,6801
12057010815,1400000US12057010815,15149,4376
12057010816,1400000US12057010816,10441,2087
12057010816,1400000US12057010816,12946,3807
12057010816,1400000US12057010816,13053,3781
12057010816,1400000US12057010816,8118,2214
12057010816,1400000US12057010816,8281,2240
12057010816,1400000US12057010816,16728,3896
12057010816,1400000US12057010816,16878,3867
12057010816,1400000US12057010816,8118,2214
12057010816,1400000US12057010816,8281,2240
12057010817,1400000US12057010817,11315,1702
12057010817,1400000US12057010817,11714,2515
12057010817,1400000US12057010817,11740,2491
12057010817,1400000US12057010817,8583,2471
12057010817,1400000US12057010817,16933,4100
12057010817,1400000US12057010817,16830,3966
12057010817,1400000US12057010817,7469,2212
12057010817,1400000US12057010817,7469,2212
12057010818,1400000US12057010818,11505,1557
12057010818,1400000US12057010818,11715,2283
12057010818,1400000US12057010818,10859,2213
12057010818,1400000US12057010818,11660,2611
12057010818,1400000US12057010818,11023,2473
12057010818,1400000US12057010818,10388,2501
12057010818,1400000US12057010818,13708,3427
12057010818,1400000US12057010818,12017,2913
12057010818,1400000US12057010818,11777,2855
12057010900,1400000US12057010900,3104,1051
12057010900,1400000US12057010900,3126,1360
12057010900,1400000US12057010900,3120,1301
12057010900,1400000US12057010900,3162,1488
12057010900,1400000US12057010900,3150,1425
12057011003,1400000US12057011003,19700,4667
12057011003,1400000US12057011003,22720,6296
12057011003,1400000US12057011003,23172,6138
12057011003,1400000US12057011003,18523,4071
12057011003,1400000US12057011003,23774,8291
12057011003,1400000US12057011003,24330,8011
12057011005,1400000US12057011005,46695,11781
12057011005,1400000US12057011005,44932,13174
12057011005,1400000US12057011005,44472,12997
12057011005,1400000US12057011005,41280,10496
12057011005,1400000US12057011005,40830,10398
12057011006,1400000US12057011006,29405,2799
12057011006,1400000US12057011006,30157,2543
12057011006,1400000US12057011006,30272,2510
12057011006,1400000US12057011006,30369,2664
12057011006,1400000US12057011006,29799,2574
12057011006,1400000US12057011006,36199,8123
12057011006,1400000US12057011006,31248,7594
12057011006,1400000US12057011006,25107,5744
12057011007,1400000US12057011007,34450,4041
12057011007,1400000US12057011007,34427,4156
12057011007,1400000US12057011007,34427,4156
12057011007,1400000US12057011007,38727,4443
12057011007,1400000US12057011007,38727,4443
12057011007,1400000US12057011007,46469,9465
12057011008,1400000US12057011008,45557,7312
12057011008,1400000US12057011008,48473,9676
12057011008,1400000US12057011008,46832,9520
12057011008,1400000US12057011008,40068,19908
12057011008,1400000US12057011008,36847,17223
12057011008,1400000US12057011008,53467,10356
12057011008,1400000US12057011008,51319,10175
12057011008,1400000US12057011008,39653,19985
12057011008,1400000US12057011008,36449,17251
12057011008,1400000US12057011008,41495,13109
12057011008,1400000US12057011008,43499,18462
12057011010,1400000US12057011010,25273,2386
12057011010,1400000US12057011010,26840,2566
12057011010,1400000US12057011010,26850,2462
12057011010,1400000US12057011010,24306,8157
12057011010,1400000US12057011010,26804,2511
12057011010,1400000US12057011010,26428,2446
12057011012,1400000US12057011012,36060,3386
12057011012,1400000US12057011012,40377,3908
12057011012,1400000US12057011012,39075,3663
12057011012,1400000US12057011012,28980,6939
12057011012,1400000US12057011012,41180,4632
12057011012,1400000US12057011012,40710,4542
12057011012,1400000US12057011012,47190,10617
12057011012,1400000US12057011012,31349,7215
12057011013,1400000US12057011013,28946,2630
12057011013,1400000US12057011013,28368,3584
12057011013,1400000US12057011013,28368,3584
12057011013,1400000US12057011013,29645,4998
12057011013,1400000US12057011013,29645,4998
12057011015,1400000US12057011015,46945,14044
12057011015,1400000US12057011015,52470,17850
12057011015,1400000US12057011015,51569,17005
12057011015,1400000US12057011015,58158,20270
12057011015,1400000US12057011015,56454,19471
12057011015,1400000US12057011015,104813,70040
12057011015,1400000US12057011015,99214,59549
12057011016,1400000US12057011016,27983,3533
12057011016,1400000US12057011016,31351,5079
12057011016,1400000US12057011016,31037,5106
12057011016,1400000US12057011016,30208,5921
12057011016,1400000US12057011016,29837,5934
12057011103,1400000US12057011103,37246,3552
12057011103,1400000US12057011103,38497,4000
12057011103,1400000US12057011103,38036,3890
12057011103,1400000US12057011103,38672,4459
12057011103,1400000US12057011103,38152,4329
12057011106,1400000US12057011106,25401,3876
12057011106,1400000US12057011106,26718,3359
12057011106,1400000US12057011106,26470,4649
12057011106,1400000US12057011106,28013,3910
12057011106,1400000US12057011106,27707,5978
12057011107,1400000US12057011107,48878,9306
12057011107,1400000US12057011107,51312,10265
12057011107,1400000US12057011107,51189,10222
12057011107,1400000US12057011107,25278,10205
12057011107,1400000US12057011107,57929,12679
12057011107,1400000US12057011107,57726,12633
12057011107,1400000US12057011107,25155,12195
12057011107,1400000US12057011107,25155,12195
12057011107,1400000US12057011107,52045,14800
12057011107,1400000US12057011107,29156,9208
12057011108,1400000US12057011108,29453,3719
12057011108,1400000US12057011108,30754,4213
12057011108,1400000US12057011108,29736,3871
12057011108,1400000US12057011108,31066,4760
12057011108,1400000US12057011108,31066,4760
12057011109,1400000US12057011109,33121,5025
12057011109,1400000US12057011109,33868,5420
12057011109,1400000US12057011109,33868,5420
12057011109,1400000US12057011109,40632,6812
12057011109,1400000US12057011109,40632,6812
12057011203,1400000US12057011203,36310,4944
12057011203,1400000US12057011203,38349,5309
12057011203,1400000US12057011203,37456,5382
12057011203,1400000US12057011203,40466,6023
12057011203,1400000US12057011203,39384,6037
12057011204,1400000US12057011204,25805,2697
12057011204,1400000US12057011204,26341,2900
12057011204,1400000US12057011204,26341,2900
12057011204,1400000US12057011204,26929,2843
12057011204,1400000US12057011204,26929,2843
12057011205,1400000US12057011205,25783,3810
12057011205,1400000US12057011205,24606,3667
12057011205,1400000US12057011205,24412,3584
12057011205,1400000US12057011205,25428,4087
12057011205,1400000US12057011205,25208,3997
12057011205,1400000US12057011205,24034,8446
12057011206,1400000US12057011206,18377,2617
12057011206,1400000US12057011206,19530,2641
12057011206,1400000US12057011206,19530,2641
12057011206,1400000US12057011206,13335,4442
12057011206,1400000US12057011206,20477,3300
12057011206,1400000US12057011206,20477,3300
12057011301,1400000US12057011301,39506,4135
12057011301,1400000US12057011301,39760,4434
12057011301,1400000US12057011301,39222,4357
12057011301,1400000US12057011301,41449,5314
12057011301,1400000US12057011301,40772,5196
12057011303,1400000US12057011303,35089,5683
12057011303,1400000US12057011303,36508,6398
12057011303,1400000US12057011303,36086,6381
12057011303,1400000US12057011303,37438,6844
12057011303,1400000US12057011303,37438,6844
12057011304,1400000US12057011304,44914,10797
12057011304,1400000US12057011304,41638,6207
12057011304,1400000US12057011304,41105,5993
12057011304,1400000US12057011304,25735,9963
12057011304,1400000US12057011304,45668,8356
12057011304,1400000US12057011304,45157,8094
12057011304,1400000US12057011304,26482,11123
12057011304,1400000US12057011304,25914,10562
12057011407,1400000US12057011407,42357,5200
12057011407,1400000US12057011407,44570,5600
12057011407,1400000US12057011407,44570,5600
12057011407,1400000US12057011407,44001,5834
12057011407,1400000US12057011407,44001,5834
12057011408,1400000US12057011408,31534,4433
12057011408,1400000US12057011408,32766,5089
12057011408,1400000US12057011408,32794,4991
12057011408,1400000US12057011408,32310,4961
12057011408,1400000US12057011408,32310,4961
12057011409,1400000US12057011409,42887,5139
12057011409,1400000US12057011409,43314,5510
12057011409,1400000US12057011409,43314,5510
12057011409,1400000US12057011409,46785,7291
12057011409,1400000US12057011409,46785,7291
12057011410,1400000US12057011410,36735,5639
12057011410,1400000US12057011410,38049,6767
12057011410,1400000US12057011410,37679,6606
12057011410,1400000US12057011410,31488,13410
12057011410,1400000US12057011410,38935,6760
12057011410,1400000US12057011410,38761,6658
12057011410,1400000US12057011410,34016,17446
12057011410,1400000US12057011410,32866,16890
12057011410,1400000US12057011410,41705,13676
12057011410,1400000US12057011410,33264,5980
12057011410,1400000US12057011410,30139,7654
12057011411,1400000US12057011411,23858,4793
12057011411,1400000US12057011411,22245,5123
12057011411,1400000US12057011411,22245,5123
12057011411,1400000US12057011411,24270,5202
12057011411,1400000US12057011411,24270,5202
12057011412,1400000US12057011412,24519,3045
12057011412,1400000US12057011412,24249,3186
12057011412,1400000US12057011412,24249,3186
12057011412,1400000US12057011412,14142,2892
12057011412,1400000US12057011412,29362,5220
12057011412,1400000US12057011412,29362,5220
12057011412,1400000US12057011412,14171,2982
12057011412,1400000US12057011412,14171,2982
12057011413,1400000US12057011413,24047,2809
12057011413,1400000US12057011413,24573,3086
12057011413,1400000US12057011413,24038,3059
12057011413,1400000US12057011413,20163,6977
12057011413,1400000US12057011413,26064,3664
12057011413,1400000US12057011413,25544,3734
12057011413,1400000US12057011413,20663,8299
12057011413,1400000US12057011413,20141,7896
12057011413,1400000US12057011413,24829,7735
12057011413,1400000US12057011413,30336,7621
12057011413,1400000US12057011413,31111,9275
12057011414,1400000US12057011414,18917,2615
12057011414,1400000US12057011414,21525,2459
12057011414,1400000US12057011414,21001,2286
12057011414,1400000US12057011414,12301,2714
12057011414,1400000US12057011414,13080,2219
12057011414,1400000US12057011414,10376,6111
12057011414,1400000US12057011414,26952,4462
12057011414,1400000US12057011414,26615,4366
12057011414,1400000US12057011414,14901,2595
12057011414,1400000US12057011414,14354,2468
12057011415,1400000US12057011415,29040,3652
12057011415,1400000US12057011415,32999,5024
12057011415,1400000US12057011415,31471,4708
12057011415,1400000US12057011415,19912,4193
12057011415,1400000US12057011415,38365,6268
12057011415,1400000US12057011415,37689,6152
12057011415,1400000US12057011415,22734,6361
12057011415,1400000US12057011415,21145,5492
12057011416,1400000US12057011416,20607,2185
12057011416,1400000US12057011416,20305,2478
12057011416,1400000US12057011416,20258,2438
12057011416,1400000US12057011416,24532,4383
12057011416,1400000US12057011416,17182,4386
12057011416,1400000US12057011416,19106,5227
12057011416,1400000US12057011416,23127,3348
12057011416,1400000US12057011416,23004,3251
12057011416,1400000US12057011416,16633,4407
12057011416,1400000US12057011416,16633,4407
12057011417,1400000US12057011417,25443,3148
12057011417,1400000US12057011417,26485,3834
12057011417,1400000US12057011417,26343,3704
12057011417,1400000US12057011417,15803,2988
12057011417,1400000US12057011417,31242,5232
12057011417,1400000US12057011417,30978,5082
12057011417,1400000US12057011417,16416,3478
12057011418,1400000US12057011418,47142,11673
12057011418,1400000US12057011418,49074,12775
12057011418,1400000US12057011418,49074,12775
12057011418,1400000US12057011418,52237,15244
12057011418,1400000US12057011418,52237,15244
12057011504,1400000US12057011504,43049,5210
12057011504,1400000US12057011504,42996,5316
12057011504,1400000US12057011504,42996,5316
12057011504,1400000US12057011504,45230,5760
12057011504,1400000US12057011504,45230,5760
12057011506,1400000US12057011506,35168,4397
12057011506,1400000US12057011506,39574,3812
12057011506,1400000US12057011506,39421,3804
12057011506,1400000US12057011506,21345,5051
12057011506,1400000US12057011506,46271,4535
12057011506,1400000US12057011506,46009,4530
12057011506,1400000US12057011506,22127,5322
12057011506,1400000US12057011506,22127,5322
12057011506,1400000US12057011506,45315,8171
12057011506,1400000US12057011506,34305,8563
12057011507,1400000US12057011507,39118,4142
12057011507,1400000US12057011507,39985,4566
12057011507,1400000US12057011507,39985,4566
12057011507,1400000US12057011507,20370,7585
12057011507,1400000US12057011507,43351,5015
12057011507,1400000US12057011507,43351,5015
12057011507,1400000US12057011507,50339,14598
12057011507,1400000US12057011507,42496,11725
12057011507,1400000US12057011507,34923,10987
12057011509,1400000US12057011509,40101,3822
12057011509,1400000US12057011509,40514,3778
12057011509,1400000US12057011509,40514,3778
12057011509,1400000US12057011509,42313,4440
12057011509,1400000US12057011509,42313,4440
12057011509,1400000US12057011509,36399,9959
12057011509,1400000US12057011509,54123,12106
12057011509,1400000US12057011509,45613,11744
12057011510,1400000US12057011510,38260,3810
12057011510,1400000US12057011510,41048,5039
12057011510,1400000US12057011510,41185,5023
12057011510,1400000US12057011510,44342,5577
12057011510,1400000US12057011510,44482,5559
12057011512,1400000US12057011512,39892,4672
12057011512,1400000US12057011512,39540,4799
12057011512,1400000US12057011512,39185,4802
12057011512,1400000US12057011512,43471,5160
12057011512,1400000US12057011512,42979,5201
12057011512,1400000US12057011512,44383,18662
12057011512,1400000US12057011512,33987,9386
12057011512,1400000US12057011512,45521,13477
12057011514,1400000US12057011514,31510,2827
12057011514,1400000US12057011514,31933,3314
12057011514,1400000US12057011514,31668,3131
12057011514,1400000US12057011514,20508,6510
12057011514,1400000US12057011514,33545,3531
12057011514,1400000US12057011514,33226,3308
12057011514,1400000US12057011514,31104,7520
12057011514,1400000US12057011514,30748,9644
12057011514,1400000US12057011514,27440,6444
12057011515,1400000US12057011515,25155,3200
12057011515,1400000US12057011515,27039,3614
12057011515,1400000US12057011515,26989,3592
12057011515,1400000US12057011515,29179,4721
12057011515,1400000US12057011515,29102,4683
12057011516,1400000US12057011516,32424,4755
12057011516,1400000US12057011516,35067,5841
12057011516,1400000US12057011516,35067,5841
12057011516,1400000US12057011516,35176,6370
12057011516,1400000US12057011516,35176,6370
12057011517,1400000US12057011517,38578,3508
12057011517,1400000US12057011517,40299,4308
12057011517,1400000US12057011517,40312,4265
12057011517,1400000US12057011517,27175,8873
12057011517,1400000US12057011517,26561,8510
12057011517,1400000US12057011517,40542,4192
12057011517,1400000US12057011517,40435,4174
12057011517,1400000US12057011517,27175,8873
12057011517,1400000US12057011517,26561,8510
12057011517,1400000US12057011517,33300,5931
12057011517,1400000US12057011517,45202,17790
12057011517,1400000US12057011517,37698,10638
12057011518,1400000US12057011518,47706,6653
12057011518,1400000US12057011518,44365,6077
12057011518,1400000US12057011518,44401,6102
12057011518,1400000US12057011518,46273,7184
12057011518,1400000US12057011518,46276,7217
12057011519,1400000US12057011519,47350,8156
12057011519,1400000US12057011519,48187,9435
12057011519,1400000US12057011519,47017,8489
12057011519,1400000US12057011519,48815,10716
12057011519,1400000US12057011519,47518,9633
12057011520,1400000US12057011520,66009,13329
12057011520,1400000US12057011520,69717,15129
12057011520,1400000US12057011520,69783,15027
12057011520,1400000US12057011520,69765,15876
12057011520,1400000US12057011520,69833,15767
12057011520,1400000US12057011520,61274,25178
12057011520,1400000US12057011520,93450,52420
12057011521,1400000US12057011521,31461,4756
12057011521,1400000US12057011521,32005,5443
12057011521,1400000US12057011521,31273,5293
12057011521,1400000US12057011521,31690,5756
12057011521,1400000US12057011521,30817,5527
