GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HD01_VD01,HD02_VD01
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",004,Black or African American alone,87697,58067
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,87697,58067
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",451,"White alone, not Hispanic or Latino",60731,7277
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",60731,7277
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",87697,58067
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",87697,58067
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",535,German (032-045),61513,7518
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",541,"Irish (050, 081)",51795,14275
1400000US12009062109,12009062109,"Census Tract 621.09, Brevard County, Florida",573,American (939-994),53793,1146
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",001,Total population,22079,9103
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",002,White alone,26694,9509
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",003,White alone or in combination with one or more other races,26694,9509
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",004,Black or African American alone,20400,9986
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,20400,9986
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",30529,9928
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",30529,9928
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",20400,9986
1400000US12009062301,12009062301,"Census Tract 623.01, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",20400,9986
1400000US12009062302,12009062302,"Census Tract 623.02, Brevard County, Florida",001,Total population,30176,15611
1400000US12009062302,12009062302,"Census Tract 623.02, Brevard County, Florida",002,White alone,32388,32171
1400000US12009062302,12009062302,"Census Tract 623.02, Brevard County, Florida",003,White alone or in combination with one or more other races,32388,32171
1400000US12009062302,12009062302,"Census Tract 623.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",35625,41953
1400000US12009062302,12009062302,"Census Tract 623.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",35625,41953
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",001,Total population,44458,3860
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",002,White alone,44493,4227
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",003,White alone or in combination with one or more other races,43939,3588
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",451,"White alone, not Hispanic or Latino",45962,7687
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",45327,6286
1400000US12009062400,12009062400,"Census Tract 624, Brevard County, Florida",541,"Irish (050, 081)",65300,16809
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",001,Total population,42292,7024
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",002,White alone,52765,19384
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",003,White alone or in combination with one or more other races,44868,20351
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",004,Black or African American alone,28846,19313
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,28846,19313
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",451,"White alone, not Hispanic or Latino",44803,20301
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",44441,18980
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",28846,19313
1400000US12009062500,12009062500,"Census Tract 625, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",28846,19313
1400000US12009062600,12009062600,"Census Tract 626, Brevard County, Florida",001,Total population,38136,7135
1400000US12009062600,12009062600,"Census Tract 626, Brevard County, Florida",004,Black or African American alone,37885,21298
1400000US12009062600,12009062600,"Census Tract 626, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,37644,25080
1400000US12009062600,12009062600,"Census Tract 626, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",37885,21298
1400000US12009062600,12009062600,"Census Tract 626, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",37644,25080
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",001,Total population,60417,18337
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",002,White alone,60417,18245
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",003,White alone or in combination with one or more other races,60625,18447
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",451,"White alone, not Hispanic or Latino",65288,21377
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",65481,22055
1400000US12009062800,12009062800,"Census Tract 628, Brevard County, Florida",529,"English (015, 022)",73438,13445
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",001,Total population,56721,4866
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",002,White alone,55980,4330
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",003,White alone or in combination with one or more other races,55980,4330
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",004,Black or African American alone,63793,11003
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,63793,11003
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",451,"White alone, not Hispanic or Latino",55980,4330
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",55980,4330
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",63793,10242
1400000US12009062900,12009062900,"Census Tract 629, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",63793,10242
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",001,Total population,72917,16759
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",002,White alone,74141,13875
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",003,White alone or in combination with one or more other races,74141,13875
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",451,"White alone, not Hispanic or Latino",73203,15185
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",73203,15185
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",535,German (032-045),82361,33137
1400000US12009063000,12009063000,"Census Tract 630, Brevard County, Florida",541,"Irish (050, 081)",71625,34067
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",001,Total population,72425,9991
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",002,White alone,76318,12638
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",003,White alone or in combination with one or more other races,75338,11797
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",76959,13324
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",75980,12364
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",529,"English (015, 022)",89886,72128
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",535,German (032-045),93900,25057
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",541,"Irish (050, 081)",94833,20750
1400000US12009063102,12009063102,"Census Tract 631.02, Brevard County, Florida",543,"Italian (030-031, 051-074)",76550,20940
1400000US12009063104,12009063104,"Census Tract 631.04, Brevard County, Florida",001,Total population,68500,11839
1400000US12009063104,12009063104,"Census Tract 631.04, Brevard County, Florida",002,White alone,68000,24969
1400000US12009063104,12009063104,"Census Tract 631.04, Brevard County, Florida",003,White alone or in combination with one or more other races,68000,24969
1400000US12009063104,12009063104,"Census Tract 631.04, Brevard County, Florida",451,"White alone, not Hispanic or Latino",68000,24969
1400000US12009063104,12009063104,"Census Tract 631.04, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",68000,24969
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",001,Total population,80047,9053
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",002,White alone,82102,3594
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",003,White alone or in combination with one or more other races,81989,3497
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",004,Black or African American alone,46033,17959
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,46033,17959
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",451,"White alone, not Hispanic or Latino",82348,4788
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",82145,5254
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",46033,17959
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",46033,17959
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",529,"English (015, 022)",92135,21233
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",535,German (032-045),81813,11159
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",541,"Irish (050, 081)",80045,36795
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",543,"Italian (030-031, 051-074)",80625,20918
1400000US12009063105,12009063105,"Census Tract 631.05, Brevard County, Florida",573,American (939-994),59917,22348
1400000US12009063106,12009063106,"Census Tract 631.06, Brevard County, Florida",001,Total population,76209,4698
1400000US12009063106,12009063106,"Census Tract 631.06, Brevard County, Florida",002,White alone,76318,3550
1400000US12009063106,12009063106,"Census Tract 631.06, Brevard County, Florida",003,White alone or in combination with one or more other races,76060,4649
1400000US12009063106,12009063106,"Census Tract 631.06, Brevard County, Florida",451,"White alone, not Hispanic or Latino",75747,4765
1400000US12009063106,12009063106,"Census Tract 631.06, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",75489,6725
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",001,Total population,83726,5017
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",002,White alone,82428,4734
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",003,White alone or in combination with one or more other races,82606,4523
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",451,"White alone, not Hispanic or Latino",82642,5042
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",82783,4845
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",529,"English (015, 022)",100366,27605
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",535,German (032-045),81078,19671
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",541,"Irish (050, 081)",83000,16737
1400000US12009063107,12009063107,"Census Tract 631.07, Brevard County, Florida",543,"Italian (030-031, 051-074)",53167,12211
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",001,Total population,98170,8760
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",002,White alone,98571,10326
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",003,White alone or in combination with one or more other races,98839,11018
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",99129,12449
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",99397,12649
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",529,"English (015, 022)",86971,21686
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",535,German (032-045),109688,57359
1400000US12009064102,12009064102,"Census Tract 641.02, Brevard County, Florida",541,"Irish (050, 081)",119612,23761
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",001,Total population,65610,17882
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",002,White alone,67831,8278
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",003,White alone or in combination with one or more other races,68180,7967
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",451,"White alone, not Hispanic or Latino",67471,8645
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",67831,7783
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",535,German (032-045),32031,15977
1400000US12009064123,12009064123,"Census Tract 641.23, Brevard County, Florida",541,"Irish (050, 081)",67273,16028
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",001,Total population,59159,5204
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",002,White alone,59159,4947
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",003,White alone or in combination with one or more other races,59773,4847
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",451,"White alone, not Hispanic or Latino",59159,4947
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",59773,4847
1400000US12009064124,12009064124,"Census Tract 641.24, Brevard County, Florida",529,"English (015, 022)",72167,9070
1400000US12009064125,12009064125,"Census Tract 641.25, Brevard County, Florida",001,Total population,71467,17977
1400000US12009064125,12009064125,"Census Tract 641.25, Brevard County, Florida",002,White alone,70054,17548
1400000US12009064125,12009064125,"Census Tract 641.25, Brevard County, Florida",003,White alone or in combination with one or more other races,66667,16460
1400000US12009064125,12009064125,"Census Tract 641.25, Brevard County, Florida",451,"White alone, not Hispanic or Latino",71016,20061
1400000US12009064125,12009064125,"Census Tract 641.25, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",67222,18575
1400000US12009064126,12009064126,"Census Tract 641.26, Brevard County, Florida",001,Total population,86542,12788
1400000US12009064126,12009064126,"Census Tract 641.26, Brevard County, Florida",002,White alone,91198,12234
1400000US12009064126,12009064126,"Census Tract 641.26, Brevard County, Florida",003,White alone or in combination with one or more other races,91198,12234
1400000US12009064126,12009064126,"Census Tract 641.26, Brevard County, Florida",451,"White alone, not Hispanic or Latino",91510,12718
1400000US12009064126,12009064126,"Census Tract 641.26, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",91510,12718
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",001,Total population,77719,12266
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",002,White alone,72969,10705
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",003,White alone or in combination with one or more other races,72902,10667
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",451,"White alone, not Hispanic or Latino",69894,10675
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",69842,10257
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",529,"English (015, 022)",66974,35269
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",535,German (032-045),80724,32230
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",541,"Irish (050, 081)",74965,20328
1400000US12009064127,12009064127,"Census Tract 641.27, Brevard County, Florida",543,"Italian (030-031, 051-074)",103859,34784
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",001,Total population,89871,9397
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",002,White alone,87974,9903
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",003,White alone or in combination with one or more other races,89181,9649
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",400,Hispanic or Latino (of any race) (200-299),54545,43724
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",451,"White alone, not Hispanic or Latino",90542,9346
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",91708,8882
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",464,"White alone, Hispanic or Latino",52955,41176
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",465,"White alone or in combination with one or more other races, Hispanic or Latino",52955,41176
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",529,"English (015, 022)",101100,3564
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",535,German (032-045),87845,14830
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",541,"Irish (050, 081)",94196,17457
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",543,"Italian (030-031, 051-074)",108409,24094
1400000US12009064128,12009064128,"Census Tract 641.28, Brevard County, Florida",573,American (939-994),48408,10915
1400000US12009064201,12009064201,"Census Tract 642.01, Brevard County, Florida",001,Total population,71563,35437
1400000US12009064201,12009064201,"Census Tract 642.01, Brevard County, Florida",002,White alone,72569,33363
1400000US12009064201,12009064201,"Census Tract 642.01, Brevard County, Florida",003,White alone or in combination with one or more other races,72569,33363
1400000US12009064201,12009064201,"Census Tract 642.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",72569,33363
1400000US12009064201,12009064201,"Census Tract 642.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",72569,33363
1400000US12009064202,12009064202,"Census Tract 642.02, Brevard County, Florida",001,Total population,44667,12954
1400000US12009064202,12009064202,"Census Tract 642.02, Brevard County, Florida",002,White alone,43306,13739
1400000US12009064202,12009064202,"Census Tract 642.02, Brevard County, Florida",003,White alone or in combination with one or more other races,43306,13739
1400000US12009064202,12009064202,"Census Tract 642.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",43778,12007
1400000US12009064202,12009064202,"Census Tract 642.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",43778,12007
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",001,Total population,49453,13053
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",002,White alone,45694,7651
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",003,White alone or in combination with one or more other races,45694,7651
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",46250,8765
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",46250,8765
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",535,German (032-045),46800,31749
1400000US12009064301,12009064301,"Census Tract 643.01, Brevard County, Florida",541,"Irish (050, 081)",46431,5822
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",001,Total population,41847,7289
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",002,White alone,50761,12524
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",003,White alone or in combination with one or more other races,50761,12524
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",52731,10255
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",52731,10255
1400000US12009064302,12009064302,"Census Tract 643.02, Brevard County, Florida",535,German (032-045),55473,10439
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",001,Total population,51191,6783
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",002,White alone,51289,6320
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",003,White alone or in combination with one or more other races,50801,7623
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",451,"White alone, not Hispanic or Latino",50117,8336
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",50117,8336
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",535,German (032-045),57794,23067
1400000US12009064400,12009064400,"Census Tract 644, Brevard County, Florida",541,"Irish (050, 081)",52969,12480
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",001,Total population,45663,7674
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",002,White alone,45842,8005
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",003,White alone or in combination with one or more other races,45434,8019
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",451,"White alone, not Hispanic or Latino",46081,7543
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",45541,7789
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",535,German (032-045),41429,10458
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",541,"Irish (050, 081)",55188,15178
1400000US12009064500,12009064500,"Census Tract 645, Brevard County, Florida",573,American (939-994),50192,14361
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",001,Total population,61750,9457
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",002,White alone,63885,9262
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",003,White alone or in combination with one or more other races,63243,9472
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",65110,8732
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",64459,8877
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",529,"English (015, 022)",64904,24498
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",535,German (032-045),68900,6067
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",541,"Irish (050, 081)",73482,18840
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",543,"Italian (030-031, 051-074)",47500,25431
1400000US12009064601,12009064601,"Census Tract 646.01, Brevard County, Florida",573,American (939-994),55714,66071
1400000US12009064602,12009064602,"Census Tract 646.02, Brevard County, Florida",001,Total population,40590,11163
1400000US12009064602,12009064602,"Census Tract 646.02, Brevard County, Florida",002,White alone,40590,11163
1400000US12009064602,12009064602,"Census Tract 646.02, Brevard County, Florida",003,White alone or in combination with one or more other races,40590,11163
1400000US12009064602,12009064602,"Census Tract 646.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",40590,11163
1400000US12009064602,12009064602,"Census Tract 646.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",40590,11163
1400000US12009064700,12009064700,"Census Tract 647, Brevard County, Florida",001,Total population,35675,3881
1400000US12009064700,12009064700,"Census Tract 647, Brevard County, Florida",002,White alone,35475,3803
1400000US12009064700,12009064700,"Census Tract 647, Brevard County, Florida",003,White alone or in combination with one or more other races,35675,3881
1400000US12009064700,12009064700,"Census Tract 647, Brevard County, Florida",451,"White alone, not Hispanic or Latino",36750,3983
1400000US12009064700,12009064700,"Census Tract 647, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",36950,4274
1400000US12009064800,12009064800,"Census Tract 648, Brevard County, Florida",001,Total population,44919,10379
1400000US12009064800,12009064800,"Census Tract 648, Brevard County, Florida",002,White alone,45909,17791
1400000US12009064800,12009064800,"Census Tract 648, Brevard County, Florida",003,White alone or in combination with one or more other races,45909,17791
1400000US12009064800,12009064800,"Census Tract 648, Brevard County, Florida",451,"White alone, not Hispanic or Latino",49271,16713
1400000US12009064800,12009064800,"Census Tract 648, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",49271,16713
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",001,Total population,63125,9059
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",002,White alone,67557,8578
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",003,White alone or in combination with one or more other races,67500,8554
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",69189,11544
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",69966,11801
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",529,"English (015, 022)",74085,17134
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",535,German (032-045),81442,51637
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",541,"Irish (050, 081)",83456,10413
1400000US12009064901,12009064901,"Census Tract 649.01, Brevard County, Florida",543,"Italian (030-031, 051-074)",47917,31316
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",001,Total population,21290,3529
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",002,White alone,21418,8540
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",003,White alone or in combination with one or more other races,21157,6010
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",004,Black or African American alone,22260,9132
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",005,Black or African American alone or in combination with one or more other races,21635,8912
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",451,"White alone, not Hispanic or Latino",28500,41023
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",21818,35814
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",453,"Black or African American alone, not Hispanic or Latino",21346,12544
1400000US12009064902,12009064902,"Census Tract 649.02, Brevard County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",20721,11003
1400000US12009065001,12009065001,"Census Tract 650.01, Brevard County, Florida",001,Total population,55571,6397
1400000US12009065001,12009065001,"Census Tract 650.01, Brevard County, Florida",002,White alone,55679,5267
1400000US12009065001,12009065001,"Census Tract 650.01, Brevard County, Florida",003,White alone or in combination with one or more other races,55179,5984
1400000US12009065001,12009065001,"Census Tract 650.01, Brevard County, Florida",451,"White alone, not Hispanic or Latino",54426,5764
1400000US12009065001,12009065001,"Census Tract 650.01, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",54426,5764
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",001,Total population,59388,4005
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",002,White alone,57793,4041
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",003,White alone or in combination with one or more other races,57912,4100
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",451,"White alone, not Hispanic or Latino",57350,4278
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",57463,4370
1400000US12009065021,12009065021,"Census Tract 650.21, Brevard County, Florida",529,"English (015, 022)",60203,9831
