GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1000000US120730005001015,120730005001015,"Block 1015, Block Group 1, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005001016,120730005001016,"Block 1016, Block Group 1, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005001017,120730005001017,"Block 1017, Block Group 1, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005001018,120730005001018,"Block 1018, Block Group 1, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002000,120730005002000,"Block 2000, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002001,120730005002001,"Block 2001, Block Group 2, Census Tract 5, Leon County, Florida",203,6,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,30,52,73,39,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
1000000US120730005002002,120730005002002,"Block 2002, Block Group 2, Census Tract 5, Leon County, Florida",136,59,0,0,0,0,5,13,19,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,11,20,32,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1000000US120730005002003,120730005002003,"Block 2003, Block Group 2, Census Tract 5, Leon County, Florida",80,58,0,0,0,0,12,2,3,12,19,4,1,1,3,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,1,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002004,120730005002004,"Block 2004, Block Group 2, Census Tract 5, Leon County, Florida",330,223,1,2,0,1,6,28,29,86,42,11,3,1,0,5,3,0,4,1,0,0,0,0,0,107,0,1,1,0,7,11,10,43,23,3,3,3,1,1,0,0,0,0,0,0,0,0,0
1000000US120730005002005,120730005002005,"Block 2005, Block Group 2, Census Tract 5, Leon County, Florida",109,34,0,0,0,0,1,2,1,11,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,14,14,25,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002006,120730005002006,"Block 2006, Block Group 2, Census Tract 5, Leon County, Florida",150,19,0,0,0,0,3,5,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,0,0,0,0,11,21,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002007,120730005002007,"Block 2007, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002008,120730005002008,"Block 2008, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002009,120730005002009,"Block 2009, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002010,120730005002010,"Block 2010, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002011,120730005002011,"Block 2011, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002012,120730005002012,"Block 2012, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002013,120730005002013,"Block 2013, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002014,120730005002014,"Block 2014, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002015,120730005002015,"Block 2015, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002016,120730005002016,"Block 2016, Block Group 2, Census Tract 5, Leon County, Florida",3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002017,120730005002017,"Block 2017, Block Group 2, Census Tract 5, Leon County, Florida",20,16,0,0,0,0,0,0,3,6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002018,120730005002018,"Block 2018, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002019,120730005002019,"Block 2019, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002020,120730005002020,"Block 2020, Block Group 2, Census Tract 5, Leon County, Florida",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002021,120730005002021,"Block 2021, Block Group 2, Census Tract 5, Leon County, Florida",52,31,0,0,0,0,0,3,2,8,11,4,0,0,2,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,2,3,3,6,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
1000000US120730005002022,120730005002022,"Block 2022, Block Group 2, Census Tract 5, Leon County, Florida",16,10,0,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000US120730005002023,120730005002023,"Block 2023, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002024,120730005002024,"Block 2024, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002025,120730005002025,"Block 2025, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730005002026,120730005002026,"Block 2026, Block Group 2, Census Tract 5, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006001000,120730006001000,"Block 1000, Block Group 1, Census Tract 6, Leon County, Florida",22,10,1,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,12,0,0,2,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0
1000000US120730006001001,120730006001001,"Block 1001, Block Group 1, Census Tract 6, Leon County, Florida",64,32,2,4,6,1,0,1,0,0,3,2,0,0,4,2,0,2,2,0,1,1,0,0,1,32,3,0,1,1,1,1,0,2,1,4,3,2,1,2,1,1,2,0,1,0,2,2,1
1000000US120730006001002,120730006001002,"Block 1002, Block Group 1, Census Tract 6, Leon County, Florida",41,18,1,2,1,0,0,0,1,1,1,1,0,1,1,2,3,1,0,2,0,0,0,0,0,23,3,4,0,0,0,1,0,0,4,4,1,0,2,1,2,0,0,0,0,0,0,1,0
1000000US120730006001003,120730006001003,"Block 1003, Block Group 1, Census Tract 6, Leon County, Florida",35,19,1,1,2,0,0,1,2,1,3,0,0,1,0,0,0,1,1,2,1,0,1,1,0,16,1,0,3,2,1,0,0,0,0,1,1,0,1,2,2,0,0,1,0,0,0,0,1
1000000US120730006001004,120730006001004,"Block 1004, Block Group 1, Census Tract 6, Leon County, Florida",50,25,3,0,0,0,0,0,0,4,1,3,1,4,1,2,2,1,0,0,0,1,1,1,0,25,0,1,0,1,0,0,1,1,6,0,0,3,1,3,3,0,1,0,0,1,2,0,1
1000000US120730006001005,120730006001005,"Block 1005, Block Group 1, Census Tract 6, Leon County, Florida",76,39,3,3,2,2,0,1,0,2,2,3,2,3,1,7,3,0,2,0,3,0,0,0,0,37,3,5,0,1,0,0,1,4,5,3,1,1,1,3,2,0,4,0,0,2,1,0,0
1000000US120730006001006,120730006001006,"Block 1006, Block Group 1, Census Tract 6, Leon County, Florida",385,163,24,10,18,17,7,1,2,10,16,15,12,4,6,6,1,3,0,0,4,3,1,1,2,222,29,22,13,9,5,0,5,19,24,18,16,10,10,10,6,5,4,1,2,4,2,5,3
1000000US120730006001007,120730006001007,"Block 1007, Block Group 1, Census Tract 6, Leon County, Florida",25,12,1,0,2,1,0,0,1,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,13,0,1,1,1,1,1,0,0,0,0,2,0,0,0,1,2,1,0,0,1,0,0,1
1000000US120730006001008,120730006001008,"Block 1008, Block Group 1, Census Tract 6, Leon County, Florida",6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006001009,120730006001009,"Block 1009, Block Group 1, Census Tract 6, Leon County, Florida",5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000000US120730006001010,120730006001010,"Block 1010, Block Group 1, Census Tract 6, Leon County, Florida",16,7,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,0
1000000US120730006001011,120730006001011,"Block 1011, Block Group 1, Census Tract 6, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006001012,120730006001012,"Block 1012, Block Group 1, Census Tract 6, Leon County, Florida",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1
1000000US120730006002000,120730006002000,"Block 2000, Block Group 2, Census Tract 6, Leon County, Florida",89,41,4,3,2,3,2,1,1,4,1,2,3,2,6,1,0,1,0,0,0,0,4,0,1,48,1,2,1,2,2,2,0,1,5,2,3,2,6,6,2,3,0,2,0,3,2,0,1
1000000US120730006002001,120730006002001,"Block 2001, Block Group 2, Census Tract 6, Leon County, Florida",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006002002,120730006002002,"Block 2002, Block Group 2, Census Tract 6, Leon County, Florida",18,9,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,9,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,0
1000000US120730006002003,120730006002003,"Block 2003, Block Group 2, Census Tract 6, Leon County, Florida",16,9,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0
1000000US120730006002004,120730006002004,"Block 2004, Block Group 2, Census Tract 6, Leon County, Florida",7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1000000US120730006002005,120730006002005,"Block 2005, Block Group 2, Census Tract 6, Leon County, Florida",11,7,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1000000US120730006002006,120730006002006,"Block 2006, Block Group 2, Census Tract 6, Leon County, Florida",34,14,1,0,1,1,0,0,0,1,0,0,1,1,0,2,0,2,1,0,0,2,1,0,0,20,2,1,0,0,2,0,1,1,0,0,1,0,0,2,3,0,1,1,1,0,3,0,1
1000000US120730006002007,120730006002007,"Block 2007, Block Group 2, Census Tract 6, Leon County, Florida",36,21,0,3,2,0,2,0,0,1,2,2,1,1,1,1,2,0,0,0,0,2,0,1,0,15,0,1,1,0,0,0,0,1,1,1,0,0,4,2,2,0,0,0,0,0,0,1,1
1000000US120730006002008,120730006002008,"Block 2008, Block Group 2, Census Tract 6, Leon County, Florida",7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1000000US120730006002009,120730006002009,"Block 2009, Block Group 2, Census Tract 6, Leon County, Florida",7,6,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000US120730006002010,120730006002010,"Block 2010, Block Group 2, Census Tract 6, Leon County, Florida",12,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1000000US120730006002011,120730006002011,"Block 2011, Block Group 2, Census Tract 6, Leon County, Florida",43,23,1,1,3,2,1,1,0,2,1,0,0,0,3,3,2,0,0,0,1,1,0,0,1,20,1,1,2,1,2,0,0,1,0,1,1,2,3,1,2,0,0,0,1,0,0,0,1
1000000US120730006002012,120730006002012,"Block 2012, Block Group 2, Census Tract 6, Leon County, Florida",46,25,2,1,3,1,1,2,1,4,1,1,1,1,0,1,2,0,1,0,0,0,0,2,0,21,3,2,0,1,2,1,0,0,1,1,0,0,1,2,3,0,0,0,1,0,2,1,0
1000000US120730006002013,120730006002013,"Block 2013, Block Group 2, Census Tract 6, Leon County, Florida",35,17,2,0,2,2,1,2,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,18,1,2,1,2,1,0,0,0,3,0,0,0,2,2,0,1,1,0,1,1,0,0,0
1000000US120730006002014,120730006002014,"Block 2014, Block Group 2, Census Tract 6, Leon County, Florida",34,14,2,1,0,0,0,1,0,1,2,2,0,1,1,3,0,0,0,0,0,0,0,0,0,20,3,1,1,1,0,1,0,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,1
1000000US120730006002015,120730006002015,"Block 2015, Block Group 2, Census Tract 6, Leon County, Florida",44,24,3,3,1,2,0,0,1,0,2,2,0,1,2,2,5,0,0,0,0,0,0,0,0,20,0,1,2,1,1,0,0,0,1,3,1,1,2,2,2,0,1,0,1,0,1,0,0
1000000US120730006002016,120730006002016,"Block 2016, Block Group 2, Census Tract 6, Leon County, Florida",63,26,1,4,3,1,0,0,2,0,1,2,3,1,2,3,3,0,0,0,0,0,0,0,0,37,1,3,3,3,1,0,0,3,4,0,3,5,5,1,0,2,2,0,0,0,1,0,0
1000000US120730006002017,120730006002017,"Block 2017, Block Group 2, Census Tract 6, Leon County, Florida",28,16,1,1,0,0,1,2,2,4,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,12,1,0,1,2,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,1,0,0
1000000US120730006002018,120730006002018,"Block 2018, Block Group 2, Census Tract 6, Leon County, Florida",27,11,1,0,1,3,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,16,0,1,0,1,1,0,0,0,2,1,0,2,2,2,1,1,0,0,0,1,0,1,0
1000000US120730006002019,120730006002019,"Block 2019, Block Group 2, Census Tract 6, Leon County, Florida",40,15,0,1,1,3,0,0,0,0,2,0,3,1,3,0,0,0,1,0,0,0,0,0,0,25,3,1,4,4,2,0,0,0,0,1,3,1,4,1,0,1,0,0,0,0,0,0,0
1000000US120730006002020,120730006002020,"Block 2020, Block Group 2, Census Tract 6, Leon County, Florida",31,12,0,0,0,1,1,1,2,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,19,2,0,1,1,0,3,0,0,0,1,2,0,0,0,4,1,0,0,1,1,0,2,0
1000000US120730006002021,120730006002021,"Block 2021, Block Group 2, Census Tract 6, Leon County, Florida",72,43,2,3,5,1,4,0,3,7,3,0,0,3,1,6,2,1,0,0,0,0,2,0,0,29,0,1,1,3,3,1,0,0,2,3,2,2,1,1,3,2,0,0,1,1,0,1,1
1000000US120730006002022,120730006002022,"Block 2022, Block Group 2, Census Tract 6, Leon County, Florida",35,13,3,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,1,0,2,0,22,1,1,0,0,1,0,0,1,1,0,2,2,1,1,1,0,1,1,0,2,1,1,4
1000000US120730006002023,120730006002023,"Block 2023, Block Group 2, Census Tract 6, Leon County, Florida",33,18,1,0,0,1,1,1,3,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,15,0,1,1,0,0,2,1,2,0,2,0,0,2,0,2,0,1,0,0,1,0,0,0
1000000US120730006002024,120730006002024,"Block 2024, Block Group 2, Census Tract 6, Leon County, Florida",8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1000000US120730006002025,120730006002025,"Block 2025, Block Group 2, Census Tract 6, Leon County, Florida",25,16,2,0,2,1,0,0,4,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0
1000000US120730006002026,120730006002026,"Block 2026, Block Group 2, Census Tract 6, Leon County, Florida",8,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
1000000US120730006002027,120730006002027,"Block 2027, Block Group 2, Census Tract 6, Leon County, Florida",31,21,0,0,0,2,2,1,4,4,2,0,1,0,1,0,1,0,0,0,1,2,0,0,0,10,1,1,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0
1000000US120730006003000,120730006003000,"Block 3000, Block Group 3, Census Tract 6, Leon County, Florida",46,23,2,0,1,3,2,0,0,4,3,1,4,1,1,1,0,0,0,0,0,0,0,0,0,23,2,0,3,1,1,0,0,2,1,2,0,4,1,3,0,0,1,1,0,1,0,0,0
1000000US120730006003001,120730006003001,"Block 3001, Block Group 3, Census Tract 6, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006003002,120730006003002,"Block 3002, Block Group 3, Census Tract 6, Leon County, Florida",22,10,0,0,0,1,1,0,0,0,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,12,1,1,0,0,0,1,2,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0
1000000US120730006003003,120730006003003,"Block 3003, Block Group 3, Census Tract 6, Leon County, Florida",42,27,0,1,2,1,0,0,3,12,1,1,0,0,1,0,1,0,1,3,0,0,0,0,0,15,0,0,1,0,1,1,0,0,1,1,0,1,2,0,1,0,2,1,0,2,1,0,0
1000000US120730006003004,120730006003004,"Block 3004, Block Group 3, Census Tract 6, Leon County, Florida",58,36,1,0,0,1,1,0,4,13,3,1,3,2,2,2,1,1,0,1,0,0,0,0,0,22,2,1,0,0,2,2,0,2,3,3,0,0,1,1,0,0,1,1,1,1,1,0,0
1000000US120730006003005,120730006003005,"Block 3005, Block Group 3, Census Tract 6, Leon County, Florida",59,19,1,0,0,0,2,2,6,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,9,22,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
1000000US120730006003006,120730006003006,"Block 3006, Block Group 3, Census Tract 6, Leon County, Florida",196,107,0,0,0,0,17,18,19,24,20,3,0,4,1,0,0,0,1,0,0,0,0,0,0,89,0,0,0,0,9,22,23,18,12,3,0,0,1,0,0,0,1,0,0,0,0,0,0
1000000US120730006003007,120730006003007,"Block 3007, Block Group 3, Census Tract 6, Leon County, Florida",142,90,1,0,0,0,11,12,24,33,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,8,16,13,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000000US120730006003008,120730006003008,"Block 3008, Block Group 3, Census Tract 6, Leon County, Florida",146,89,0,0,0,0,3,6,13,33,29,3,1,0,0,1,0,0,0,0,0,0,0,0,0,57,0,0,0,1,5,5,7,33,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1000000US120730006003009,120730006003009,"Block 3009, Block Group 3, Census Tract 6, Leon County, Florida",30,13,1,0,1,0,0,0,0,1,1,2,1,1,0,1,2,0,0,0,0,1,1,0,0,17,1,0,0,0,1,2,1,2,1,0,1,1,1,4,1,0,0,1,0,0,0,0,0
1000000US120730006003010,120730006003010,"Block 3010, Block Group 3, Census Tract 6, Leon County, Florida",44,24,3,3,2,0,0,0,0,6,2,3,0,1,1,0,2,0,0,1,0,0,0,0,0,20,3,1,0,0,0,0,0,4,1,3,0,1,5,0,0,0,0,0,1,0,0,0,1
1000000US120730006003011,120730006003011,"Block 3011, Block Group 3, Census Tract 6, Leon County, Florida",32,17,1,0,2,0,0,0,0,2,2,0,2,3,1,2,0,1,0,0,0,1,0,0,0,15,1,0,1,0,0,0,0,0,2,2,2,4,0,1,1,0,1,0,0,0,0,0,0
1000000US120730006003012,120730006003012,"Block 3012, Block Group 3, Census Tract 6, Leon County, Florida",71,53,0,0,0,0,2,8,8,24,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006003013,120730006003013,"Block 3013, Block Group 3, Census Tract 6, Leon County, Florida",210,124,3,3,2,1,0,1,1,1,3,5,20,13,17,29,16,3,3,1,1,1,0,0,0,86,2,0,0,0,0,1,1,5,17,13,12,13,11,7,3,1,0,0,0,0,0,0,0
1000000US120730006003014,120730006003014,"Block 3014, Block Group 3, Census Tract 6, Leon County, Florida",792,606,7,3,4,2,8,2,1,15,30,40,47,72,99,118,83,25,18,6,8,9,3,5,1,186,5,0,2,1,9,2,1,5,10,20,9,18,19,17,17,6,7,2,6,10,10,8,2
1000000US120730006003015,120730006003015,"Block 3015, Block Group 3, Census Tract 6, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006003016,120730006003016,"Block 3016, Block Group 3, Census Tract 6, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006003017,120730006003017,"Block 3017, Block Group 3, Census Tract 6, Leon County, Florida",17,17,0,0,0,0,5,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730006003018,120730006003018,"Block 3018, Block Group 3, Census Tract 6, Leon County, Florida",27,13,0,0,0,0,2,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
