GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HD01_VD01,HD02_VD01
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",001,Total population,15795,1992
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",002,White alone,16838,2534
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",003,White alone or in combination with one or more other races,16565,2453
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",451,"White alone, not Hispanic or Latino",17832,2697
1400000US12001001521,12001001521,"Census Tract 15.21, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",17505,2613
1400000US12001001603,12001001603,"Census Tract 16.03, Alachua County, Florida",001,Total population,24658,9005
1400000US12001001603,12001001603,"Census Tract 16.03, Alachua County, Florida",003,White alone or in combination with one or more other races,27766,10602
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",001,Total population,18465,3479
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",002,White alone,20113,3627
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",003,White alone or in combination with one or more other races,19964,3572
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",451,"White alone, not Hispanic or Latino",20820,4003
1400000US12001001604,12001001604,"Census Tract 16.04, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",20699,3951
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",001,Total population,26463,3671
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",002,White alone,29668,4236
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",003,White alone or in combination with one or more other races,29258,4126
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",451,"White alone, not Hispanic or Latino",30026,4432
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",29659,4384
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",529,"English (015, 022)",33657,6569
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",535,German (032-045),32297,7033
1400000US12001001701,12001001701,"Census Tract 17.01, Alachua County, Florida",541,"Irish (050, 081)",33281,9812
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",001,Total population,40309,6403
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",002,White alone,44129,7300
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",003,White alone or in combination with one or more other races,42771,7073
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",451,"White alone, not Hispanic or Latino",45886,7500
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",44940,7479
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",529,"English (015, 022)",46811,16449
1400000US12001001702,12001001702,"Census Tract 17.02, Alachua County, Florida",535,German (032-045),45251,11605
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",001,Total population,28331,4187
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",002,White alone,29774,5086
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",003,White alone or in combination with one or more other races,29526,4928
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",451,"White alone, not Hispanic or Latino",31908,5360
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",31563,5193
1400000US12001001801,12001001801,"Census Tract 18.01, Alachua County, Florida",541,"Irish (050, 081)",27333,5307
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",001,Total population,20396,4586
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",002,White alone,19929,2856
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",003,White alone or in combination with one or more other races,19929,2856
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",451,"White alone, not Hispanic or Latino",22592,3449
1400000US12001001802,12001001802,"Census Tract 18.02, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",22592,3449
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",001,Total population,27082,2547
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",002,White alone,30175,3455
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",003,White alone or in combination with one or more other races,30234,3328
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",004,Black or African American alone,17432,3665
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",005,Black or African American alone or in combination with one or more other races,20024,4256
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",451,"White alone, not Hispanic or Latino",30930,3609
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",30968,3461
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",453,"Black or African American alone, not Hispanic or Latino",17335,3725
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",19972,4308
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",529,"English (015, 022)",36933,12152
1400000US12001001803,12001001803,"Census Tract 18.03, Alachua County, Florida",535,German (032-045),35129,6909
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",001,Total population,30476,8131
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",002,White alone,41131,8751
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",003,White alone or in combination with one or more other races,41131,8751
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",451,"White alone, not Hispanic or Latino",41131,8751
1400000US12001001805,12001001805,"Census Tract 18.05, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",41131,8751
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",001,Total population,25505,3087
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",002,White alone,26770,3519
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",003,White alone or in combination with one or more other races,26519,3422
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",004,Black or African American alone,17715,6267
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",005,Black or African American alone or in combination with one or more other races,17097,5667
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",451,"White alone, not Hispanic or Latino",27651,3712
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",27368,3609
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",453,"Black or African American alone, not Hispanic or Latino",17715,6267
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",454,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",17097,5667
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",529,"English (015, 022)",36652,16435
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",535,German (032-045),32705,4612
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",541,"Irish (050, 081)",18558,5203
1400000US12001001806,12001001806,"Census Tract 18.06, Alachua County, Florida",573,American (939-994),21330,6842
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",001,Total population,41437,5486
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",002,White alone,46566,6813
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",003,White alone or in combination with one or more other races,45016,6536
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",031,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",31016,8725
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",451,"White alone, not Hispanic or Latino",48587,7278
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",47523,7132
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",458,"Asian alone or in combination with one or more other races, not Hispanic or Latino",31016,8725
1400000US12001001811,12001001811,"Census Tract 18.11, Alachua County, Florida",535,German (032-045),42343,21898
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",001,Total population,40181,5563
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",002,White alone,39953,5622
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",003,White alone or in combination with one or more other races,39795,5629
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",451,"White alone, not Hispanic or Latino",41310,6132
1400000US12001001813,12001001813,"Census Tract 18.13, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",41310,6132
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",001,Total population,46682,10484
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",002,White alone,47165,10624
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",003,White alone or in combination with one or more other races,47165,10624
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",451,"White alone, not Hispanic or Latino",47481,10707
1400000US12001001814,12001001814,"Census Tract 18.14, Alachua County, Florida",452,"White alone or in combination with one or more other races, not Hispanic or Latino",47481,10707
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",001,Total population,9994,2601
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",002,White alone,14765,5693
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",003,White alone or in combination with one or more other races,14301,5445
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",004,Black or African American alone,6858,1140
1400000US12001001902,12001001902,"Census Tract 19.02, Alachua County, Florida",005,Black or African American alone or in combination with one or more other races,6702,1051
